id	description	fold_enrichment	source	p_adjust	regions_empirical_p_adjust	description_default_annot	genome_fraction_default_annot	observed_region_hits_default_annot	fold_enrichment_default_annot	p_value_default_annot	p_adjust_default_annot	mean_tss_dist_default_annot	observed_gene_hits_default_annot	gene_set_size_default_annot	fold_enrichment_hyper_default_annot	p_value_hyper_default_annot	p_adjust_hyper_default_annot	regions_empirical_p_value_default_annot	regions_empirical_p_adjust_default_annot	genes_empirical_p_value_default_annot	genes_empirical_p_adjust_default_annot	genes_prop_default_annot	description_biomart_annot	genome_fraction_biomart_annot	observed_region_hits_biomart_annot	fold_enrichment_biomart_annot	p_value_biomart_annot	p_adjust_biomart_annot	mean_tss_dist_biomart_annot	observed_gene_hits_biomart_annot	gene_set_size_biomart_annot	fold_enrichment_hyper_biomart_annot	p_value_hyper_biomart_annot	p_adjust_hyper_biomart_annot	regions_empirical_p_value_biomart_annot	regions_empirical_p_adjust_biomart_annot	genes_empirical_p_value_biomart_annot	genes_empirical_p_adjust_biomart_annot	genes_prop_biomart_annot
GO:0060742	epithelial cell differentiation involved in prostate gland development	2.758554	biomart_annot	0.007125223	0.03194883	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	epithelial cell differentiation involved in prostate gland development	0.00163179129505138	13	2.75855439062721	0.00119790491520988	0.00712522289922327	51612	2	6	2.22243467176546	0.223460952947961	0.452844202803203	0.000999800039992002	0.0319488341137743	0.500499900019996	1	0.25
GO:0033143	regulation of intracellular steroid hormone receptor signaling pathway	2.722493	biomart_annot	5.231388e-10	0.01097729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	regulation of intracellular steroid hormone receptor signaling pathway	0.0076311016261276	60	2.72249332882239	1.52714507706264e-11	5.23138817598578e-10	183810	8	40	1.33346080305927	0.243744087172397	0.479314420757389	0.0001999600079984	0.010977291721143	0.936612677464507	1	0.163265306122449
GO:0021680	cerebellar Purkinje cell layer development	2.70556	biomart_annot	5.700718e-06	0.01097729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	cerebellar Purkinje cell layer development	0.00435135598692252	34	2.70555965105532	3.9939638651898e-07	5.70071775691424e-06	455194	2	19	0.701821475294354	0.801659268661226	0.877377977028511	0.0001999600079984	0.010977291721143	0.848430313937213	1	0.0909090909090909
GO:0021846	cell proliferation in forebrain	2.67767	biomart_annot	5.693936e-09	0.02739932	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	cell proliferation in forebrain	0.00711227313250018	55	2.67767013089179	1.88822735225358e-10	5.69393628334495e-09	336105	7	19	2.45637516353024	0.0162544617203904	0.100435216575341	0.000799840031993601	0.0273993201359728	0.937212557488502	1	0.333333333333333
GO:0045671	negative regulation of osteoclast differentiation	2.666529	biomart_annot	0.0001600895	0.02214385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	negative regulation of osteoclast differentiation	0.00324635840837623	25	2.66652926336026	1.61884031171233e-05	0.000160089473781806	320752	4	13	2.05147815855273	0.117874378023965	0.326268963606089	0.000599880023995201	0.0221438470926504	0.861027794441112	1	0.285714285714286
GO:0031099	regeneration	2.662686	default_annot	5.434177e-05	0.006476965	regeneration	0.00364116991006002	28	2.66268564725285	5.36123507133279e-06	5.43417704509242e-05	266920	2	8	1.0911231884058	0.578907275716532	0.999392950782867	0.000399920015996801	0.00647696547646992	0.946010797840432	1	0.181818181818182	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0042440	pigment metabolic process	2.661275	biomart_annot	2.899473e-06	0.01729755	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pigment metabolic process	0.0048140963164612	37	2.66127503623529	1.87565179832205e-07	2.89947328534839e-06	262461	8	38	1.40364295058871	0.2010159282711	0.432972940068839	0.000399920015996801	0.0172975505908919	0.436512697460508	1	0.19047619047619
GO:0071103	DNA conformation change	2.64237	default_annot	5.235423e-06	0.048054905	DNA conformation change	0.00458645645578118	35	2.64236970093353	4.63809308959284e-07	5.23542326022222e-06	287942	5	19	1.14855072463768	0.448317420009927	0.961140943618404	0.00399920015996801	0.0480549051480027	0.926614677064587	1	0.230769230769231	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0032309	icosanoid secretion	2.612863	biomart_annot	0.0001553309	0.01097729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	icosanoid secretion	0.0034455581846195	26	2.61286259024434	1.55983854072117e-05	0.000155330898403908	112979	6	30	1.33346080305927	0.289217952930803	0.517283626742906	0.0001999600079984	0.010977291721143	0.558288342331534	1	0.193548387096774
GO:0006885	regulation of pH	2.60408	default_annot	9.351959e-07	0.006476965	regulation of pH	0.0054517053432127	41	2.60407982576529	7.4690144069578e-08	9.35195921543455e-07	603006	3	15	0.872898550724638	0.703074341994301	0.999392950782867	0.000399920015996801	0.00647696547646992	0.998000399920016	1	0.0909090909090909	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0070227	lymphocyte apoptotic process	2.600367	biomart_annot	3.759156e-10	0.03643527	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	lymphocyte apoptotic process	0.0087884464917939	66	2.60036692684045	1.04469766171178e-11	3.75915578777298e-10	220611	12	42	1.90494400437039	0.017625378496483	0.106148903968974	0.0011997600479904	0.0364352661382617	0.524095180963807	1	0.266666666666667
GO:0007214	gamma-aminobutyric acid signaling pathway	2.58824	biomart_annot	1.362545e-05	0.03891949	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gamma-aminobutyric acid signaling pathway	0.00454859497462103	34	2.58823950061116	1.04959266622462e-06	1.3625447705008e-05	240364	8	18	2.96324622902061	0.002698941586187	0.02712879782172	0.0013997200559888	0.0389194888295068	0.420715856828634	1	0.444444444444444
GO:0008037	cell recognition	2.576683	default_annot	1.725968e-05	0.003505181	cell recognition	0.00443461356757733	33	2.5766828661976	1.64488265386176e-06	1.72596841848874e-05	247153	3	13	1.00719063545151	0.601166329134998	0.999392950782867	0.0001999600079984	0.00350518131667784	0.674065186962608	1	0.133333333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0046189	phenol-containing compound biosynthetic process	2.563326	biomart_annot	1.10532e-07	0.03643527	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	phenol-containing compound biosynthetic process	0.0067541226095783	50	2.56332619221769	4.90450313694879e-09	1.10532012802183e-07	243300	7	32	1.45847275334608	0.194452432553104	0.425252970476196	0.0011997600479904	0.0364352661382617	0.98000399920016	1	0.205882352941176
GO:0033144	negative regulation of intracellular steroid hormone receptor signaling pathway	2.541449	biomart_annot	3.539002e-05	0.04419245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	negative regulation of intracellular steroid hormone receptor signaling pathway	0.00435984793142888	32	2.54144928544351	3.0910483540536e-06	3.53900242033624e-05	218217	4	18	1.4816231145103	0.279634983239834	0.514358777238096	0.0015996800639872	0.0441924518322142	0.848030393921216	1	0.16
GO:0060021	roof of mouth development	2.526896	biomart_annot	0	0.02214385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	roof of mouth development	0.0163065644062256	119	2.52689561842059	0	0	161773	25	60	2.77804333970682	5.38713496256449e-07	1.69615528747802e-05	0.000599880023995201	0.0221438470926504	0.829634073185363	1	0.384615384615385
GO:0021695	cerebellar cortex development	2.491697	biomart_annot	3.259091e-07	0.01097729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	cerebellar cortex development	0.00680931784594249	49	2.49169731632959	1.64400644209195e-08	3.25909054862858e-07	389113	6	31	1.29044593844446	0.317153907243212	0.546416471411111	0.0001999600079984	0.010977291721143	0.666466706658668	1	0.157894736842105
GO:0009952	anterior/posterior pattern specification	2.471606	biomart_annot	0	0.01097729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	anterior/posterior pattern specification	0.0235360119553507	168	2.47160586350441	0	0	204139	37	130	1.89761729666127	5.7447693552648e-05	0.0011388473323724	0.0001999600079984	0.010977291721143	0.853629274145171	1	0.237179487179487
GO:0048534	hematopoietic or lymphoid organ development	2.437474	biomart_annot	1.842833e-12	0.01097729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hematopoietic or lymphoid organ development	0.0130692486932558	92	2.43747413691111	3.83026943495679e-14	1.84283300230168e-12	218375	18	66	1.81835564053537	0.00707631112605922	0.0565312765704955	0.0001999600079984	0.010977291721143	0.591681663667267	1	0.264705882352941
GO:0006814	sodium ion transport	2.425625	default_annot	1.114894e-09	0.006476965	sodium ion transport	0.0098498174863901	69	2.42562532676522	6.91484647319385e-11	1.11489387614434e-09	551421	8	30	1.16386473429952	0.378844519418736	0.916789945569176	0.000399920015996801	0.00647696547646992	0.991401719656069	1	0.0978260869565217	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0060740	prostate gland epithelium morphogenesis	2.420298	biomart_annot	1.6626e-06	0.02214385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	prostate gland epithelium morphogenesis	0.00658099939863865	46	2.4202977199223	1.00175328476837e-07	1.66259983154192e-06	176844	6	19	2.10546442588306	0.0535514150634677	0.202389372728834	0.000599880023995201	0.0221438470926504	0.990801839632074	1	0.260869565217391
GO:0060512	prostate gland morphogenesis	2.406385	biomart_annot	1.885448e-06	0.02214385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	prostate gland morphogenesis	0.00661904926928644	46	2.40638454124278	1.1756527484863e-07	1.88544759139264e-06	176844	6	21	1.90494400437039	0.0825488405051699	0.260866520327039	0.000599880023995201	0.0221438470926504	0.99120175964807	1	0.24
GO:0048663	neuron fate commitment	2.389207	biomart_annot	0	0.01729755	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	neuron fate commitment	0.016956447584799	117	2.38920712439082	0	0	199746	24	59	2.7121236672392	1.52545051346209e-06	4.41349939097613e-05	0.000399920015996801	0.0172975505908919	0.81503699260148	1	0.403225806451613
GO:0021761	limbic system development	2.32016	biomart_annot	2.203446e-10	0.01729755	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	limbic system development	0.0125361506571109	84	2.32015978203634	5.71187541709151e-12	2.20344599423296e-10	216472	23	58	2.64393090261752	4.21990677579309e-06	0.000112935255087163	0.000399920015996801	0.0172975505908919	0.376324735052989	1	0.359375
GO:0000122	negative regulation of transcription by RNA polymerase II	2.317425	default_and_biomart_annot	0	0.003505181	negative regulation of transcription by RNA polymerase II	0.0231594819233342	155	2.31742490131992	0	0	243602	28	68	1.79714407502131	0.000558940027101329	0.012618494551227	0.0001999600079984	0.00350518131667784	0.644471105778844	1	0.216417910447761	negative regulation of transcription by RNA polymerase II	0.0885075737211678	442	1.72919768306946	0	0	192548	117	436	1.78916185731577	6.13507022961812e-11	4.16990011479759e-09	0.0001999600079984	0.010977291721143	0.999600079984003	1	0.226305609284333
GO:0030902	hindbrain development	2.314111	biomart_annot	3.565481e-14	0.01097729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hindbrain development	0.0173570780148406	116	2.31411098986862	6.66133814775094e-16	3.56548124358369e-14	267967	23	86	1.7831161901374	0.00331752157215126	0.031801183748372	0.0001999600079984	0.010977291721143	0.846030793841232	1	0.235294117647059
GO:0006357	regulation of transcription by RNA polymerase II	2.30238	default_and_biomart_annot	0	0.003505181	regulation of transcription by RNA polymerase II	0.165882779129988	1103	2.3023800888756	0	0	237769	212	491	1.88446530299005	0	0	0.0001999600079984	0.00350518131667784	0.980803839232154	1	0.184397163120567	regulation of transcription by RNA polymerase II	0.181512004512159	853	1.6272208088779	0	0	197237	257	1070	1.60139918872072	4.44089209850063e-16	1.05643888698776e-13	0.0001999600079984	0.010977291721143	1	1	0.199227799227799
GO:0030850	prostate gland development	2.262876	biomart_annot	3.182723e-06	0.01729755	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	prostate gland development	0.00765089117286686	50	2.26287617996458	2.08861550832218e-07	3.18272299168525e-06	167276	7	28	1.66682600382409	0.114973734592082	0.323893112844273	0.000399920015996801	0.0172975505908919	0.988602279544091	1	0.205882352941176
GO:0006366	transcription by RNA polymerase II	2.253154	default_and_biomart_annot	0	0.003505181	transcription by RNA polymerase II	0.17211949097295	1120	2.25315350491002	0	0	239392	217	519	1.82484571779621	0	0	0.0001999600079984	0.00350518131667784	0.99000199960008	1	0.179142136248949	transcription by RNA polymerase II	0.183869969038909	859	1.61765227179243	0	0	196615	261	1112	1.56489779495715	4.66293670342566e-15	9.07577043821303e-13	0.0001999600079984	0.010977291721143	1	1	0.194795539033457
GO:0071715	icosanoid transport	2.23726	biomart_annot	0.001431842	0.01729755	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	icosanoid transport	0.00402401675693735	26	2.23725959082597	0.000184246848799141	0.00143184211716501	112979	6	35	1.14296640262223	0.431068191299525	0.642923718267004	0.000399920015996801	0.0172975505908919	0.725254949010198	1	0.166666666666667
GO:0035137	hindlimb morphogenesis	2.220648	biomart_annot	7.983209e-07	0.03643527	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hindlimb morphogenesis	0.00904380075291493	58	2.22064849080203	4.38125664636857e-08	7.98320891904264e-07	129006	12	30	2.66692160611855	0.000775617958714392	0.0101904283218682	0.0011997600479904	0.0364352661382617	0.886422715456909	1	0.363636363636364
GO:2000177	regulation of neural precursor cell proliferation	2.213288	biomart_annot	3.301267e-10	0.03194883	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	regulation of neural precursor cell proliferation	0.0142366003086964	91	2.21328790635579	8.94317953026302e-12	3.30126678867123e-10	191418	21	60	2.33355640535373	9.71324145473407e-05	0.00175494092443761	0.000999800039992002	0.0319488341137743	0.817436512697461	1	0.328125
GO:0021549	cerebellum development	2.209638	biomart_annot	2.236113e-07	0.01097729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	cerebellum development	0.0100290931519744	64	2.20963794872939	1.08620136218818e-08	2.23611261196624e-07	329050	11	50	1.4668068833652	0.11945869126114	0.326847284606957	0.0001999600079984	0.010977291721143	0.781443711257748	1	0.2
GO:1902600	proton transmembrane transport	2.206627	default_annot	1.28872e-05	0.003505181	proton transmembrane transport	0.00721824510280686	46	2.20662745757158	1.21087817850363e-06	1.28872034712172e-05	533438	5	28	0.779373706004141	0.803022865719896	0.999392950782867	0.0001999600079984	0.00350518131667784	0.983403319336133	1	0.117647058823529	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0006355	regulation of DNA-templated transcription	2.19489	default_and_biomart_annot	0	0.003505181	regulation of DNA-templated transcription	0.204611540131591	1297	2.19488950966725	0	0	240505	251	625	1.75278028985507	0	0	0.0001999600079984	0.00350518131667784	0.998400319936013	1	0.16510067114094	regulation of DNA-templated transcription	0.247611747297552	1101	1.53963893531468	0	0	196049	359	1600	1.49597633843212	0	0	0.0001999600079984	0.010977291721143	1	1	0.183673469387755
GO:0061351	neural precursor cell proliferation	2.192604	biomart_annot	0	0.01097729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	neural precursor cell proliferation	0.0241620686695926	153	2.19260362428534	0	0	227703	34	101	2.2444389754463	2.14374418416874e-06	6.07914741497387e-05	0.0001999600079984	0.010977291721143	0.899220155968806	1	0.295652173913043
GO:2001141	regulation of RNA biosynthetic process	2.192586	default_and_biomart_annot	0	0.003505181	regulation of RNA biosynthetic process	0.204826538673183	1297	2.19258561854753	0	0	240505	251	626	1.74998032134093	0	0	0.0001999600079984	0.00350518131667784	0.99880023995201	1	0.164989939637827	regulation of RNA biosynthetic process	0.248677996234238	1101	1.53303747317279	0	0	195778	360	1608	1.49268000342456	0	0	0.0001999600079984	0.010977291721143	1	1	0.183434959349594
GO:0048015	phosphatidylinositol-mediated signaling	2.180308	biomart_annot	0.0005105272	0.01729755	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	phosphatidylinositol-mediated signaling	0.00508200250778127	32	2.18030833180557	5.80632255438029e-05	0.000510527169976518	177764	7	28	1.66682600382409	0.114973734592082	0.323893112844273	0.000399920015996801	0.0172975505908919	0.77004599080184	1	0.225806451612903
GO:0048589	developmental growth	2.178815	default_annot	2.416306e-07	0.042208225	developmental growth	0.0101709706207507	64	2.17881514422356	1.80006722860782e-08	2.4163064600231e-07	303250	8	28	1.24699792960663	0.301929915043598	0.860182740755184	0.00339932013597281	0.0422082250216623	0.999000199960008	1	0.137931034482759	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0045944	positive regulation of transcription by RNA polymerase II	2.176547	default_and_biomart_annot	0	0.003505181	positive regulation of transcription by RNA polymerase II	0.0289538398705983	182	2.17654690581167	0	0	282058	30	80	1.6366847826087	0.00218429525600938	0.0374091946144136	0.0001999600079984	0.00350518131667784	0.849230153969206	1	0.176470588235294	positive regulation of transcription by RNA polymerase II	0.123125079215497	592	1.66486105747567	0	0	202324	174	651	1.7820443911852	1.55431223447522e-15	3.50292894106468e-13	0.0001999600079984	0.010977291721143	0.999400119976005	1	0.223785166240409
GO:0006338	chromatin remodeling	2.155704	default_annot	3.731567e-09	0.003505181	chromatin remodeling	0.0133318924741432	83	2.15570386905724	2.4543189702797e-10	3.73156659767016e-09	177133	14	44	1.3887022397892	0.11152660639978	0.543054390639454	0.0001999600079984	0.00350518131667784	0.544891021795641	1	0.132743362831858	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0022037	metencephalon development	2.154464	biomart_annot	1.675536e-07	0.01097729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	metencephalon development	0.0110895154709364	69	2.15446444180715	7.86508014272158e-09	1.67553597866337e-07	312195	13	57	1.5206131964711	0.0762788312173577	0.249332790284523	0.0001999600079984	0.010977291721143	0.811037792441512	1	0.202898550724638
GO:0006351	DNA-templated transcription	2.143286	default_and_biomart_annot	0	0.003505181	DNA-templated transcription	0.213738376434693	1323	2.14328610854197	0	0	241387	262	670	1.70671209171534	0	0	0.0001999600079984	0.00350518131667784	0.998000399920016	1	0.162042875157629	DNA-templated transcription	0.251734359999652	1110	1.52680401067	0	0	194583	368	1676	1.46394264775004	2.22044604925031e-16	5.94246873930615e-14	0.0001999600079984	0.010977291721143	1	1	0.18
GO:0001819	positive regulation of cytokine production	2.142946	default_annot	0.002594985	0.01718887	positive regulation of cytokine production	0.00420111921521784	26	2.14294563469932	0.000350061789047396	0.00259498540139612	477086	5	14	1.55874741200828	0.19977634049984	0.719346801234801	0.0011997600479904	0.017188869918324	0.229354129174165	1	0.238095238095238	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0032774	RNA biosynthetic process	2.131457	default_and_biomart_annot	0	0.003505181	RNA biosynthetic process	0.214924589105827	1323	2.13145687508667	0	0	241387	262	672	1.70163259144237	0	0	0.0001999600079984	0.00350518131667784	0.999000199960008	1	0.161635220125786	RNA biosynthetic process	0.253286855660314	1111	1.51881269107247	0	0	194172	370	1691	1.45884239246579	4.44089209850063e-16	1.05643888698776e-13	0.0001999600079984	0.010977291721143	1	1	0.179487179487179
GO:0006325	chromatin organization	2.117579	default_annot	5.402364e-11	0.003505181	chromatin organization	0.0171692940648454	105	2.11757924250737	3.00937053054895e-12	5.40236396447944e-11	199331	18	58	1.35449775112444	0.0958654071303969	0.490857239258733	0.0001999600079984	0.00350518131667784	0.780443911217756	1	0.138686131386861	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0045892	negative regulation of DNA-templated transcription	2.110213	default_and_biomart_annot	0	0.003505181	negative regulation of DNA-templated transcription	0.0295358201729299	180	2.1102129360612	0	0	241271	33	91	1.58272814142379	0.00255822447458787	0.0423528274126214	0.0001999600079984	0.00350518131667784	0.889422115576885	1	0.188888888888889	negative regulation of DNA-templated transcription	0.113920763890922	555	1.68691385724435	0	0	204214	146	596	1.63326574871354	3.53928442109464e-10	2.10489109598989e-08	0.0001999600079984	0.010977291721143	1	1	0.205344585091421
GO:0045165	cell fate commitment	2.10816	biomart_annot	0	0.01097729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	cell fate commitment	0.0428686420992902	261	2.10816010942257	0	0	224425	57	154	2.46776836929801	1.25169874465314e-11	9.24098969759439e-10	0.0001999600079984	0.010977291721143	0.940411917616477	1	0.339181286549708
GO:0043401	steroid hormone mediated signaling pathway	2.100293	biomart_annot	6.011483e-08	0.01729755	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	steroid hormone mediated signaling pathway	0.0128593059103631	78	2.1002930047369	2.55509102764506e-09	6.01148339581108e-08	182310	13	68	1.27463164998313	0.212100414493657	0.447175763102826	0.000399920015996801	0.0172975505908919	0.990601879624075	1	0.158536585365854
GO:0051252	regulation of RNA metabolic process	2.093624	default_and_biomart_annot	0	0.003505181	regulation of RNA metabolic process	0.218973739519459	1324	2.09362435179979	0	0	243399	259	677	1.66972470190311	0	0	0.0001999600079984	0.00350518131667784	1	1	0.156500308071473	regulation of RNA metabolic process	0.268522710335914	1141	1.47132099925119	0	0	195139	382	1776	1.43407102130811	2.1094237467878e-15	4.51627624187267e-13	0.0001999600079984	0.010977291721143	1	1	0.17625402669121
GO:1902679	negative regulation of RNA biosynthetic process	2.092542	default_and_biomart_annot	0	0.003505181	negative regulation of RNA biosynthetic process	0.0297852353593362	180	2.09254246455225	0	0	241271	33	92	1.56552457466919	0.00313141981640763	0.0453637426135218	0.0001999600079984	0.00350518131667784	0.898820235952809	1	0.187845303867403	negative regulation of RNA biosynthetic process	0.114191393079275	555	1.68291593659817	0	0	204214	146	599	1.62508578669995	5.14667863882323e-10	2.93841039085881e-08	0.0001999600079984	0.010977291721143	1	1	0.204481792717087
GO:0001655	urogenital system development	2.090996	biomart_annot	2.941756e-06	0.02214385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	urogenital system development	0.00993575577256027	60	2.09099576763696	1.91674436211819e-07	2.94175604250542e-06	165426	9	37	1.62177665236939	0.0920645474139006	0.280867658054265	0.000599880023995201	0.0221438470926504	0.99620075984803	1	0.209302325581395
GO:0030518	intracellular steroid hormone receptor signaling pathway	2.0733	biomart_annot	1.69605e-06	0.03891949	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	intracellular steroid hormone receptor signaling pathway	0.0106885928449548	64	2.07330049347	1.02586835359908e-07	1.69604953286149e-06	179519	12	59	1.3560618336196	0.165162737055963	0.391165287651346	0.0013997200559888	0.0389194888295068	0.958608278344331	1	0.166666666666667
GO:0055007	cardiac muscle cell differentiation	2.071878	biomart_annot	3.013927e-08	0.01729755	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	cardiac muscle cell differentiation	0.0140384126453637	84	2.07187759121635	1.17544574074202e-09	3.01392734242954e-08	185813	21	57	2.45637516353024	4.07780740403485e-05	0.000835462741821877	0.000399920015996801	0.0172975505908919	0.719456108778244	1	0.344262295081967
GO:0015909	long-chain fatty acid transport	2.061571	biomart_annot	0.003304728	0.01729755	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	long-chain fatty acid transport	0.0045349059793002	27	2.06157095948367	0.000487759916088848	0.00330472778590577	108261	7	38	1.22818758176512	0.341015557907217	0.57022998925813	0.000399920015996801	0.0172975505908919	0.686462707458508	1	0.159090909090909
GO:0019219	regulation of nucleobase-containing compound metabolic process	2.058768	default_and_biomart_annot	0	0.003505181	regulation of nucleobase-containing compound metabolic process	0.223690246236642	1330	2.05876797731396	0	0	243348	265	699	1.65463602247517	0	0	0.0001999600079984	0.00350518131667784	1	1	0.15485407980941	regulation of nucleobase-containing compound metabolic process	0.28157057297764	1186	1.45847918552629	0	0	191738	406	1942	1.39388539145743	2.50910403565285e-14	3.87109392160515e-12	0.0001999600079984	0.010977291721143	1	1	0.172603901611535
GO:0009799	specification of symmetry	2.055248	biomart_annot	1.048094e-08	0.02739932	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	specification of symmetry	0.0153313325825083	91	2.05524830416949	3.59807961203273e-10	1.04809366657988e-08	203312	23	85	1.80409402766843	0.00282268971503075	0.0279255987243221	0.000799840031993601	0.0273993201359728	0.593281343731254	1	0.261363636363636
GO:0009855	determination of bilateral symmetry	2.055248	biomart_annot	1.048094e-08	0.02739932	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	determination of bilateral symmetry	0.0153313325825083	91	2.05524830416949	3.59807961203273e-10	1.04809366657988e-08	203312	23	85	1.80409402766843	0.00282268971503075	0.0279255987243221	0.000799840031993601	0.0273993201359728	0.593281343731254	1	0.261363636363636
GO:0034654	nucleobase-containing compound biosynthetic process	2.050528	default_and_biomart_annot	0	0.003505181	nucleobase-containing compound biosynthetic process	0.229486206455722	1359	2.05052789143039	0	0	241440	272	750	1.58285603864734	0	0	0.0001999600079984	0.00350518131667784	1	1	0.150337837837838	nucleobase-containing compound biosynthetic process	0.275050925114693	1161	1.4615777426732	0	0	191056	401	1929	1.3859973613965	9.49240686054509e-14	1.27020269302669e-11	0.0001999600079984	0.010977291721143	1	1	0.171063829787234
GO:0045893	positive regulation of DNA-templated transcription	2.029858	default_and_biomart_annot	0	0.003505181	positive regulation of DNA-templated transcription	0.0405988813384166	238	2.02985820255074	0	0	311178	42	117	1.56674098848012	0.000905671726259216	0.0182358225963004	0.0001999600079984	0.00350518131667784	0.89002199560088	1	0.16600790513834	positive regulation of DNA-templated transcription	0.148177022931004	676	1.57967826273346	0	0	199078	213	861	1.64940273549144	7.21644966006352e-15	1.28753489351633e-12	0.0001999600079984	0.010977291721143	0.999200159968006	1	0.208780487804878
