userSet	dbSet	collection	pValueLog	oddsRatio	support	rnkPV	rnkOR	rnkSup	maxRnk	meanRnk	b	c	d	description	cellType	tissue	antibody	treatment	dataSource	filename	size
1	149	cistrome_epigenome	0.39267338655814	1.05228305123655	37	846	942	208	942	665	915	3439	89490	cistrome_epigenome APL164 cells H3K27me3	APL164 cells	hematopoietic stem cell	H3K27me3	No treatment	NA	Human_APL164-cells_H3K27me3_No-treatment_Stunnenberg.bed	15017
1	386	codex	0.392015434130727	1.06635936896403	25	847	936	347	936	710	610	3451	89795	Cell line: Germinal center B cells. Chip antibody: BCL6	B-Cells	NA	BCL6	NA	GSE43350	GSM898060_BCL6.bed	23890
1	108	cistrome_cistrome	0.386839698955255	2.00091099729813	1	848	508	1272	1272	876	13	3475	90392	cistrome_cistrome NB4 cells RXR	NB4 cells	hematopoietic stem cell	RXR	ATRA(24hr)	NA	Human_NB4-cells_RXR_ATRA-24hr_Stunnenberg.bed	4438
1	1222	sheffield_dnase	0.386839698955255	2.00091099729813	1	848	508	1272	1272	876	13	3475	90392	Complex tissue specific	NA	NA	NA	NA	NA	1088.bed	313
1	1279	sheffield_dnase	0.386839698955255	2.00091099729813	1	848	508	1272	1272	876	13	3475	90392	Brain;Stem	NA	NA	NA	NA	NA	1155.bed	408
1	1370	sheffield_dnase	0.386839698955255	2.00091099729813	1	848	508	1272	1272	876	13	3475	90392	Complex tissue specific	NA	NA	NA	NA	NA	1258.bed	352
1	1402	sheffield_dnase	0.386839698955255	2.00091099729813	1	848	508	1272	1272	876	13	3475	90392	BE2_C	NA	NA	NA	NA	NA	1301.bed	308
1	1731	sheffield_dnase	0.386839698955255	2.00091099729813	1	848	508	1272	1272	876	13	3475	90392	Brain;Fibroblast	NA	NA	NA	NA	NA	1651.bed	1193
1	1782	sheffield_dnase	0.386839698955255	2.00091099729813	1	848	508	1272	1272	876	13	3475	90392	Skin;Fibroblast;Muscle	NA	NA	NA	NA	NA	1711.bed	320
1	1877	sheffield_dnase	0.386839698955255	2.00091099729813	1	848	508	1272	1272	876	13	3475	90392	Endothelial;Epithelial;Fibroblast	NA	NA	NA	NA	NA	1821.bed	785
1	2251	sheffield_dnase	0.386839698955255	2.00091099729813	1	848	508	1272	1272	876	13	3475	90392	Skin;Muscle;Brain	NA	NA	NA	NA	NA	2321.bed	208
1	2292	sheffield_dnase	0.386839698955255	2.00091099729813	1	848	508	1272	1272	876	13	3475	90392	Brain;Ewing sarcoma	NA	NA	NA	NA	NA	2373.bed	230
1	2321	sheffield_dnase	0.386839698955255	2.00091099729813	1	848	508	1272	1272	876	13	3475	90392	Brain;Epithelial;Fibroblast	NA	NA	NA	NA	NA	2410.bed	178
1	2508	sheffield_dnase	0.386839698955255	2.00091099729813	1	848	508	1272	1272	876	13	3475	90392	Epithelial;Fibroblast;Muscle;Brain;Hematopoietic;Primitive;Skin;Stem;Endothelial	NA	NA	NA	NA	NA	394.bed	1010
1	325	codex	0.385866572704579	1.1031809288188	12	860	916	613	916	796	283	3464	90122	CD36+ erythroid progenitor cells were derived from mobilised CD34+ cells isolate	Erythroid Progenitor	NA	TAL1	NA	GSE26501	GSM651544_TAL1.bed	9129
1	686	encode_tfbs	0.385295753128852	1.10922655930174	11	861	908	644	908	804	258	3465	90147	ChIP K562 Sin3Ak-20	K562	NA	Sin3Ak-20	None	NA	wgEncodeAwgTfbsHaibK562Sin3ak20V0416101UniPk.narrowPeak	12696
1	705	encode_tfbs	0.381442093836889	1.06590198136414	22	862	937	390	937	730	537	3454	89868	ChIP PFSK-1 FOXP2	PFSK-1	NA	FOXP2	None	NA	wgEncodeAwgTfbsHaibPfsk1Foxp2Pcr2xUniPk.narrowPeak	18175
1	504	encode_tfbs	0.379018380959224	1.13109673880937	8	863	890	754	890	836	184	3468	90221	ChIP A549 ELF1_(SC-631)	A549	NA	ELF1_(SC-631)	EtOH_0.02pct	NA	wgEncodeAwgTfbsHaibA549Elf1V0422111Etoh02UniPk.narrowPeak	8609
1	945	encode_tfbs	0.377393374211543	1.05202234757509	30	864	943	277	943	695	742	3446	89663	ChIP K562 COREST_(sc-30189)	K562	NA	COREST_(sc-30189)	None	NA	wgEncodeAwgTfbsSydhK562Corestsc30189IggrabUniPk.narrowPeak	35733
1	306	codex	0.372440184508191	1.27933408125024	3	865	796	1024	1024	895	61	3473	90344	CD34+ Umbilical Cord Blood (UCB) were differentiated into megakaryocytes for 10 	Megakaryocyte	NA	GATA1	NA	GSE24674	GSM607949_GATA1.bed	1867
1	276	codex	0.368393596323441	1.10964253676937	9	866	907	722	907	832	211	3467	90194	T cell Lymphoblastic Lymphoma cell line carrying t(7;9) translocation (TCRB-NOTC	Lymphoma cell	NA	NOTCH1	NA	GSE51800	GSM1252936_NOTCH1.bed	10842
1	286	codex	0.368365123940903	1.20992744974434	4	867	839	970	970	892	86	3472	90319	MM1-S cell line cell line treated with DMSO for 6 hours for Cdk7 inhibitor.	Multiple myeloma cell	NA	CDK7	NA	GSE50625	GSM1313922_CDK7.bed	3834
1	789	encode_tfbs	0.367218879307629	1.08774406733901	12	868	924	613	924	802	287	3464	90118	ChIP GM18951 NFKB	GM18951	NA	NFKB	TNFa	NA	wgEncodeAwgTfbsSydhGm18951NfkbTnfaIggrabUniPk.narrowPeak	13533
1	334	codex	0.366819227215628	1.1310589461949	7	869	891	806	891	855	161	3469	90244	Mobilised CD34+ cells isolated from the healthly peripheral blood were expanded 	Hematopoietic Stem and Progenitor Cells	NA	TCF7L2	NA	GSE29194	GSM722401_TCFL72.bed	3738
1	273	codex	0.366814276276859	1.05007474801204	27	870	944	316	944	710	669	3449	89736	T cell Lymphoblastic Lymphoma cell line carrying t(7;9) translocation (TCRB-NOTC	Lymphoma cell	NA	RUNX1	NA	GSE51800	GSM1252931_RUNX1.bed	26522
1	1570	sheffield_dnase	0.364324548534014	1.85805213077874	1	871	561	1272	1272	901	14	3475	90391	Epithelial;Fibroblast;Muscle;Brain;Skin;Endothelial;Colon;Cervix;Primitive;Hemat	NA	NA	NA	NA	NA	1476.bed	451
1	2150	sheffield_dnase	0.364324548534014	1.85805213077874	1	871	561	1272	1272	901	14	3475	90391	Hematopoietic	NA	NA	NA	NA	NA	220.bed	1057
1	2429	sheffield_dnase	0.364324548534014	1.85805213077874	1	871	561	1272	1272	901	14	3475	90391	Complex tissue specific distal sites	NA	NA	NA	NA	NA	30.bed	664
1	2636	sheffield_dnase	0.364324548534014	1.85805213077874	1	871	561	1272	1272	901	14	3475	90391	Repressed in Hematopoietic and Stem	NA	NA	NA	NA	NA	550.bed	183
1	2685	sheffield_dnase	0.364324548534014	1.85805213077874	1	871	561	1272	1272	901	14	3475	90391	Fibroblast	NA	NA	NA	NA	NA	607.bed	692
1	2856	sheffield_dnase	0.364324548534014	1.85805213077874	1	871	561	1272	1272	901	14	3475	90391	Muscle;Endothelial	NA	NA	NA	NA	NA	829.bed	502
1	2874	sheffield_dnase	0.364324548534014	1.85805213077874	1	871	561	1272	1272	901	14	3475	90391	Brain;Muscle	NA	NA	NA	NA	NA	858.bed	217
1	665	encode_tfbs	0.361232927163339	1.06728611784941	16	878	935	517	935	777	390	3460	90015	ChIP K562 CBX3_(SC-101004)	K562	NA	CBX3_(SC-101004)	None	NA	wgEncodeAwgTfbsHaibK562Cbx3sc101004V0422111UniPk.narrowPeak	20717
1	256	codex	0.359449450078787	1.09304415393056	10	879	919	684	919	827	238	3466	90167	U937 (histiocytic lymphoma) cell line conditionally expressing CBFbeta-MYH11 tra	Leukaemia cell	NA	CBFB	NA	GSE46044	GSM1122321_CBFB.bed	9617
1	627	encode_tfbs	0.35454226120624	1.08845470702371	10	880	923	684	923	829	239	3466	90166	ChIP HepG2 CEBPD_(SC-636)	HepG2	NA	CEBPD_(SC-636)	None	NA	wgEncodeAwgTfbsHaibHepg2Cebpdsc636V0416101UniPk.narrowPeak	11431
1	996	encode_tfbs	0.353448821301437	1.13102117536044	6	881	892	844	892	872	138	3470	90267	ChIP K562 TBLR1_(ab24550)	K562	NA	TBLR1_(ab24550)	None	NA	wgEncodeAwgTfbsSydhK562Tblr1ab24550IggrabUniPk.narrowPeak	5082
1	1004	encode_tfbs	0.352383811571574	1.15102584537318	5	882	879	905	905	889	113	3471	90292	ChIP K562 YY1	K562	NA	YY1	None	NA	wgEncodeAwgTfbsSydhK562Yy1UcdUniPk.narrowPeak	4947
1	773	encode_tfbs	0.348919342329728	1.11033241870262	7	883	906	806	906	865	164	3469	90241	ChIP GM12878 USF2	GM12878	NA	USF2	None	NA	wgEncodeAwgTfbsSydhGm12878Usf2IggmusUniPk.narrowPeak	9020
1	347	codex	0.347173778989629	1.07574707765557	11	884	932	644	932	820	266	3465	90139	K562 erythrocytic leukaemia cells (ATCC CCL-243) were grown according to standar	Erythrocytic leukaemia cells	NA	CBX2	NA	GSE32509	GSM830986_CBX2.bed	8285
1	538	encode_tfbs	0.347080757275536	1.12287208694717	6	885	900	844	900	876	139	3470	90266	ChIP GM12878 BCLAF1_(SC-101388)	GM12878	NA	BCLAF1_(SC-101388)	None	NA	wgEncodeAwgTfbsHaibGm12878Bclaf101388V0416101UniPk.narrowPeak	6113
1	80	cistrome_cistrome	0.346981461473658	1.01552670414675	117	886	964	25	964	625	2998	3359	87407	cistrome_cistrome MCF-7 RAD21	MCF-7	breast	RAD21	No treatment	NA	Human_MCF-7_RAD21_No-treatment_Odom.bed	87164
1	128	cistrome_cistrome	0.345361398424983	1.33394672399361	2	887	768	1116	1116	924	39	3474	90366	cistrome_cistrome VCaP AR	VCaP	prostate	AR	No treatment	NA	Human_VCaP_AR_No-treatment_Chinnaiyan.bed	2961
1	672	encode_tfbs	0.344904832568334	1.07939018852775	10	888	930	684	930	834	241	3466	90164	ChIP K562 ETS1	K562	NA	ETS1	None	NA	wgEncodeAwgTfbsHaibK562Ets1V0416101UniPk.narrowPeak	10718
1	1771	sheffield_dnase	0.343941791361099	1.16910538424946	4	889	867	970	970	909	89	3472	90316	Weak Fibroblast; Muscle	NA	NA	NA	NA	NA	1696.bed	3956
1	1152	sheffield_dnase	0.343693261938893	1.73408268810563	1	890	598	1272	1272	920	15	3475	90390	Liver;Epithelial	NA	NA	NA	NA	NA	1009.bed	699
1	1178	sheffield_dnase	0.343693261938893	1.73408268810563	1	890	598	1272	1272	920	15	3475	90390	Weak complex tissue specific	NA	NA	NA	NA	NA	1037.bed	307
1	2046	sheffield_dnase	0.343693261938893	1.73408268810563	1	890	598	1272	1272	920	15	3475	90390	Hematopoietic	NA	NA	NA	NA	NA	2062.bed	1977
1	2368	sheffield_dnase	0.343693261938893	1.73408268810563	1	890	598	1272	1272	920	15	3475	90390	Fibroblast;Skin;Muscle	NA	NA	NA	NA	NA	2469.bed	221
1	2443	sheffield_dnase	0.343693261938893	1.73408268810563	1	890	598	1272	1272	920	15	3475	90390	Hematopoietic	NA	NA	NA	NA	NA	320.bed	1312
1	260	codex	0.34160337481678	1.02697790889003	42	895	960	170	960	675	1064	3434	89341	Day 5 of in vitro differentiation with FGF2; BMP4 and B27	Endoderm	NA	FOXA2	NA	GSE46130	GSM1124064_FOXA2.bed	31716
1	15	cistrome_cistrome	0.341261175677836	1.03094527950564	34	896	958	241	958	698	858	3442	89547	cistrome_cistrome Caco-2(proliferating) CDX2	Caco-2(proliferating)	intestine	CDX2	No treatment	NA	Human_Caco-2-proliferating_CDX2_No-treatment_Shivdasani.bed	22837
1	195	cistrome_epigenome	0.340821087354335	1.11483941134186	6	897	903	844	903	881	140	3470	90265	cistrome_epigenome NB4 cells H3K27me3	NB4 cells	hematopoietic stem cell	H3K27me3	No treatment	NA	Human_NB4-cells_H3K27me3_No-treatment_Stunnenberg.bed	2905
1	326	codex	0.337711472809445	1.04268067445635	20	898	948	425	948	757	499	3456	89906	CD36+ erythroid progenitor cells were derived from mobilised CD34+ cells isolate	Erythroid Progenitor	NA	TAL1	NA	GSE26501	GSM651545_TAL1.bed	17832
1	473	encode_tfbs	0.337438066213603	1.09692507607728	7	899	918	806	918	874	166	3469	90239	ChIP HSMMtube EZH2_(39875)	HSMMtube	NA	EZH2_(39875)	None	NA	wgEncodeAwgTfbsBroadHsmmtEzh239875UniPk.narrowPeak	2696
1	567	encode_tfbs	0.334667951514487	1.10692067055005	6	900	912	844	912	885	141	3470	90264	ChIP GM12878 SRF	GM12878	NA	SRF	None	NA	wgEncodeAwgTfbsHaibGm12878SrfPcr2xUniPk.narrowPeak	8541
1	95	cistrome_cistrome	0.329608588371644	1.07822264436671	8	901	931	754	931	862	193	3468	90212	cistrome_cistrome MCF-7 c-Jun	MCF-7	breast	c-Jun	E2(45min-3hr)	NA	Human_MCF-7_c-Jun_E2-45min-3hr_Liu.bed	2968
1	886	encode_tfbs	0.329378752538016	1.05981876847311	11	902	941	644	941	829	270	3465	90135	ChIP HepG2 HNF4A	HepG2	NA	HNF4A	forskolin	NA	wgEncodeAwgTfbsSydhHepg2Hnf4aForsklnUniPk.narrowPeak	11130
1	2044	sheffield_dnase	0.325095126684648	1.11162620908668	5	903	905	905	905	904	117	3471	90288	Hematopoietic	NA	NA	NA	NA	NA	2060.bed	6212
1	31	cistrome_cistrome	0.324711233305911	1.62567546164757	1	904	641	1272	1272	939	16	3475	90389	cistrome_cistrome LnCaP AR	LnCaP	prostate	AR	1nmR1881(16hr)	NA	Human_LnCaP_AR_1nmR1881-16hr_Chinnaiyan.bed	4894
1	1525	sheffield_dnase	0.324711233305911	1.62567546164757	1	904	641	1272	1272	939	16	3475	90389	Epithelial	NA	NA	NA	NA	NA	1428.bed	474
1	1600	sheffield_dnase	0.324711233305911	1.62567546164757	1	904	641	1272	1272	939	16	3475	90389	Hematopoietic;Liver;Epithelial	NA	NA	NA	NA	NA	1508.bed	671
1	1343	sheffield_dnase	0.322235352476272	1.26884867613107	2	907	797	1116	1116	940	41	3474	90364	Brain;Fibroblast	NA	NA	NA	NA	NA	1232.bed	1723
1	229	codex	0.319895632290673	1.04750009637483	12	908	945	613	945	822	298	3464	90107	Adult B cell Non-Hodgkin Lymphoma (large diffuse cell lymphoma) carrying t(8;14)	Lymphoma cell	NA	BACH2	NA	GSE44420	GSM1084800_BACH2.bed	10249
1	944	encode_tfbs	0.315512587865043	1.07104563373805	7	909	933	806	933	883	170	3469	90235	ChIP K562 COREST_(ab24166)	K562	NA	COREST_(ab24166)	None	NA	wgEncodeAwgTfbsSydhK562Corestab24166IggrabUniPk.narrowPeak	6371
1	938	encode_tfbs	0.314484530699721	1.06173924120628	8	910	938	754	938	867	196	3468	90209	ChIP K562 c-Myc	K562	NA	c-Myc	IFNa30	NA	wgEncodeAwgTfbsSydhK562CmycIfna30UniPk.narrowPeak	7746
1	902	encode_tfbs	0.312582943255678	1.01760641419547	32	911	963	261	963	712	818	3444	89587	ChIP HepG2 Rad21	HepG2	NA	Rad21	None	NA	wgEncodeAwgTfbsSydhHepg2Rad21IggrabUniPk.narrowPeak	37227
1	354	codex	0.311446786062772	1.03729509579903	13	912	953	582	953	816	326	3463	90079	K562 erythrocytic leukaemia cells (ATCC CCL-243) were grown according to standar	Erythrocytic leukaemia cells	NA	KDM1A	NA	GSE32509	GSM831002_KDM1A.bed	13348
1	2814	sheffield_dnase	0.311346779618105	1.23862470593291	2	913	812	1116	1116	947	42	3474	90363	PANC-1 specific	NA	NA	NA	NA	NA	773.bed	2002
1	1098	encode_tfbs	0.308465362072907	1.01037833863204	51	914	968	132	968	671	1313	3425	89092	ChIP BE2_C CTCF	BE2_C	NA	CTCF	None	NA	wgEncodeAwgTfbsUwBe2cCtcfUniPk.narrowPeak	54630
1	620	encode_tfbs	0.308216306296143	1.14755129484494	3	915	880	1024	1024	940	68	3473	90337	ChIP HeLa-S3 GABP	HeLa-S3	NA	GABP	None	NA	wgEncodeAwgTfbsHaibHelas3GabpPcr1xUniPk.narrowPeak	6755
1	2131	sheffield_dnase	0.308216306296143	1.14755129484494	3	915	880	1024	1024	940	68	3473	90337	Epithelial	NA	NA	NA	NA	NA	2175.bed	6766
1	170	cistrome_epigenome	0.307184148517497	1.5300171527823	1	917	678	1272	1272	956	17	3475	90388	cistrome_epigenome LnCaP H3K9me3	LnCaP	prostate	H3K9me3	EtOH(16hr)	NA	Human_LnCaP_H3K9me3_EtOH-16hr_Chinnaiyan.bed	2658
1	346	codex	0.307184148517497	1.5300171527823	1	917	678	1272	1272	956	17	3475	90388	Macrophages were derived from peripheral blood monocytes by incubation with huma	Macrophage	NA	EGR2	NA	GSE31621	GSM785503_4_EGR2.bed	1020
1	355	codex	0.307184148517497	1.5300171527823	1	917	678	1272	1272	956	17	3475	90388	K562 erythrocytic leukaemia cells (ATCC CCL-243) were grown according to standar	Erythrocytic leukaemia cells	NA	NCOR1	NA	GSE32509	GSM831004_NCOR1.bed	624
1	1259	sheffield_dnase	0.307184148517497	1.5300171527823	1	917	678	1272	1272	956	17	3475	90388	Muscle;Endothelial;Primitive	NA	NA	NA	NA	NA	1128.bed	339
1	1322	sheffield_dnase	0.307184148517497	1.5300171527823	1	917	678	1272	1272	956	17	3475	90388	Hematopoeitic	NA	NA	NA	NA	NA	1207.bed	825
1	612	encode_tfbs	0.304175918920906	1.03669327270579	11	922	954	644	954	840	276	3465	90129	ChIP H1-hESC TAF7_(SC-101167)	H1-hESC	NA	TAF7_(SC-101167)	None	NA	wgEncodeAwgTfbsHaibH1hescTaf7sc101167V0416102UniPk.narrowPeak	10467
1	588	encode_tfbs	0.304043880961791	1.03357079883651	12	923	955	613	955	830	302	3464	90103	ChIP H1-hESC ATF2_(SC-81188)	H1-hESC	NA	ATF2_(SC-81188)	None	NA	wgEncodeAwgTfbsHaibH1hescAtf2sc81188V0422111UniPk.narrowPeak	5996
1	604	encode_tfbs	0.300878051566505	1.20980658621662	2	924	840	1116	1116	960	43	3474	90362	ChIP H1-hESC RXRA	H1-hESC	NA	RXRA	None	NA	wgEncodeAwgTfbsHaibH1hescRxraV0416102UniPk.narrowPeak	1306
1	674	encode_tfbs	0.29615654653997	1.02920787671818	11	925	959	644	959	843	278	3465	90127	ChIP K562 GABP	K562	NA	GABP	None	NA	wgEncodeAwgTfbsHaibK562GabpV0416101UniPk.narrowPeak	14380
1	1393	sheffield_dnase	0.290949262866573	1.44500535197557	1	926	715	1272	1272	971	18	3475	90387	Epithelial;Fibroblast;Muscle;Skin;Brain;Endothelial;Colon;Cervix;Primitive;Bone	NA	NA	NA	NA	NA	1291.bed	671
1	1828	sheffield_dnase	0.290949262866573	1.44500535197557	1	926	715	1272	1272	971	18	3475	90387	Skin;Brain	NA	NA	NA	NA	NA	1762.bed	263
1	2484	sheffield_dnase	0.290808692060827	1.18229845156814	2	928	859	1116	1116	968	44	3474	90361	Hematopoietic	NA	NA	NA	NA	NA	369.bed	3517
1	2612	sheffield_dnase	0.290808692060827	1.18229845156814	2	928	859	1116	1116	968	44	3474	90361	Weak lymphoblast specific	NA	NA	NA	NA	NA	518.bed	3400
1	245	codex	0.290549932923609	1.01503119961568	16	930	965	517	965	804	410	3460	89995	Acute myelomonocytic leukaemia cell line carrying inv(16) translocation (CBFbeta	Leukaemia cell	NA	TCF12	NA	GSE46044	GSM1122309_HEB.bed	17255
1	742	encode_tfbs	0.289362733131311	1.01847150463287	13	931	962	582	962	825	332	3463	90073	ChIP GM12878 CHD2_(AB68301)	GM12878	NA	CHD2_(AB68301)	None	NA	wgEncodeAwgTfbsSydhGm12878Chd2ab68301IggmusUniPk.narrowPeak	15596
1	853	encode_tfbs	0.289066761321912	1.0474181024073	6	932	946	844	946	907	149	3470	90256	ChIP HeLa-S3 NF-YB	HeLa-S3	NA	NF-YB	None	NA	wgEncodeAwgTfbsSydhHelas3NfybIggrabUniPk.narrowPeak	7156
1	554	encode_tfbs	0.288832364972171	1.01009181706876	20	933	969	425	969	776	515	3456	89890	ChIP GM12878 PAX5-C20	GM12878	NA	PAX5-C20	None	NA	wgEncodeAwgTfbsHaibGm12878Pax5c20Pcr1xUniPk.narrowPeak	25336
1	764	encode_tfbs	0.283261187237177	1.00320390984585	27	934	971	316	971	740	700	3449	89705	ChIP GM12878 Rad21	GM12878	NA	Rad21	None	NA	wgEncodeAwgTfbsSydhGm12878Rad21IggrabUniPk.narrowPeak	33075
1	661	encode_tfbs	0.28189328751742	1.0016189758785	30	935	972	277	972	728	779	3446	89626	ChIP HUVEC Pol2	HUVEC	NA	Pol2	None	NA	wgEncodeAwgTfbsHaibHuvecPol2Pcr1xUniPk.narrowPeak	19248
1	743	encode_tfbs	0.281119561445458	1.15601294776667	2	936	875	1116	1116	976	45	3474	90360	ChIP GM12878 COREST_(sc-30189)	GM12878	NA	COREST_(sc-30189)	None	NA	wgEncodeAwgTfbsSydhGm12878Corestsc30189IggmusUniPk.narrowPeak	1397
1	1072	encode_tfbs	0.278832407885758	1.00931468839304	13	937	970	582	970	830	335	3463	90070	ChIP HUVEC Pol2	HUVEC	NA	Pol2	None	NA	wgEncodeAwgTfbsUtaHuvecPol2UniPk.narrowPeak	17183
1	308	codex	0.277165314526495	1.01998507264026	8	938	961	754	961	884	204	3468	90201	CD34+ Umbilical Cord Blood (UCB) were differentiated into megakaryocytes for 10 	Megakaryocyte	NA	RUNX1	NA	GSE24674	GSM607951_RUNX1.bed	7865
1	130	cistrome_cistrome	0.276858145113128	1.08373473729958	3	939	925	1024	1024	963	72	3473	90333	cistrome_cistrome VCaP AR	VCaP	prostate	AR	siERG	NA	Human_VCaP_AR_siERG_Chinnaiyan.bed	5559
1	320	codex	0.275868918602507	1.36894454482524	1	940	747	1272	1272	986	19	3475	90386	CD133+ Umbilical Cord Blood (UCB) cells were expanded in vitro for 10-11 days; f	Umbilical Cord Blood Stem and Progenitor Cells	NA	IKAROS	NA	GSE26014	GSM638312_13_IKAROS.bed	1114
1	551	encode_tfbs	0.275509054607459	0.997825469289038	31	941	979	269	979	730	808	3445	89597	ChIP GM12878 NFIC_(SC-81335)	GM12878	NA	NFIC_(SC-81335)	None	NA	wgEncodeAwgTfbsHaibGm12878Nficsc81335V0422111UniPk.narrowPeak	29057
1	781	encode_tfbs	0.272792573043947	1.01499654675681	8	942	966	754	966	887	205	3468	90200	ChIP GM12892 NFKB	GM12892	NA	NFKB	TNFa	NA	wgEncodeAwgTfbsSydhGm12892NfkbTnfaIggrabUniPk.narrowPeak	8151
1	991	encode_tfbs	0.271792743159099	1.13087030944649	2	943	893	1116	1116	984	46	3474	90359	ChIP K562 STAT1	K562	NA	STAT1	IFNg30	NA	wgEncodeAwgTfbsSydhK562Stat1Ifng30UniPk.narrowPeak	2203
1	29	cistrome_cistrome	0.270939350313865	1.03213340888859	5	944	956	905	956	935	126	3471	90279	cistrome_cistrome Ishikawa ESR1	Ishikawa	uterus	ESR1	EtOH(45min)	NA	Human_Ishikawa_ESR1_EtOH-45min_Liu.bed	6084
1	592	encode_tfbs	0.266291467041316	1.01145998405255	7	945	967	806	967	906	180	3469	90225	ChIP H1-hESC Egr-1	H1-hESC	NA	Egr-1	None	NA	wgEncodeAwgTfbsHaibH1hescEgr1V0416102UniPk.narrowPeak	8739
1	335	codex	0.2642258040897	1.00029175668773	10	946	973	684	973	868	260	3466	90145	Mobilised CD34+ cells isolated from the healthly peripheral blood were expanded 	Hematopoietic Stem and Progenitor Cells	NA	TCF7L2	NA	GSE29194	GSM722402_TCFL72.bed	6211
1	728	encode_tfbs	0.263892018685831	0.997115038740026	12	947	980	613	980	847	313	3464	90092	ChIP U87 NRSF	U87	NA	NRSF	None	NA	wgEncodeAwgTfbsHaibU87NrsfPcr2xUniPk.narrowPeak	11741
1	663	encode_tfbs	0.262811442059261	1.10679755652384	2	948	913	1116	1116	992	47	3474	90358	ChIP K562 BCL3	K562	NA	BCL3	None	NA	wgEncodeAwgTfbsHaibK562Bcl3Pcr1xUniPk.narrowPeak	1602
1	846	encode_tfbs	0.261825645702621	1.30049743206906	1	949	783	1272	1272	1000	20	3475	90385	ChIP HeLa-S3 IRF3	HeLa-S3	NA	IRF3	None	NA	wgEncodeAwgTfbsSydhHelas3Irf3IggrabUniPk.narrowPeak	1587
1	1776	sheffield_dnase	0.261825645702621	1.30049743206906	1	949	783	1272	1272	1000	20	3475	90385	Bone	NA	NA	NA	NA	NA	1702.bed	730
1	2291	sheffield_dnase	0.261825645702621	1.30049743206906	1	949	783	1272	1272	1000	20	3475	90385	Stem;Ewing sarcoma	NA	NA	NA	NA	NA	2372.bed	495
1	2006	sheffield_dnase	0.259104193260436	0.988535580295289	26	952	982	332	982	755	684	3450	89721	sheffield_dnase	NA	NA	NA	NA	NA	2001.bed	54596
1	472	encode_tfbs	0.255664147591302	0.987219977850928	47	953	984	147	984	695	1238	3429	89167	ChIP HSMMtube CTCF	HSMMtube	NA	CTCF	None	NA	wgEncodeAwgTfbsBroadHsmmtCtcfUniPk.narrowPeak	47936
1	2034	sheffield_dnase	0.254159893131017	1.08371067847154	2	954	926	1116	1116	999	48	3474	90357	Skin	NA	NA	NA	NA	NA	2043.bed	3115
1	253	codex	0.252386658183725	0.984293809996049	19	955	987	447	987	796	502	3457	89903	Acute myelomonocytic leukaemia cell line carrying inv(16) translocation (CBFbeta	Leukaemia cell	NA	HDAC1	NA	GSE46044	GSM1122318_HDAC1.bed	20766
1	941	encode_tfbs	0.251135047285063	0.983423079921464	18	956	988	470	988	805	476	3458	89929	ChIP K562 c-Myc	K562	NA	c-Myc	IFNg6h	NA	wgEncodeAwgTfbsSydhK562CmycIfng6hUniPk.narrowPeak	19287
1	593	encode_tfbs	0.248718403382249	1.23855603284962	1	957	814	1272	1272	1010	21	3475	90384	ChIP H1-hESC FOSL1_(SC-183)	H1-hESC	NA	FOSL1_(SC-183)	None	NA	wgEncodeAwgTfbsHaibH1hescFosl1sc183V0416102UniPk.narrowPeak	1112
1	778	encode_tfbs	0.248718403382249	1.23855603284962	1	957	814	1272	1272	1010	21	3475	90384	ChIP GM12878 ZZZ3	GM12878	NA	ZZZ3	None	NA	wgEncodeAwgTfbsSydhGm12878Zzz3UniPk.narrowPeak	712
1	1278	sheffield_dnase	0.248718403382249	1.23855603284962	1	957	814	1272	1272	1010	21	3475	90384	Fibroblast;Brain;Skin	NA	NA	NA	NA	NA	1154.bed	313
1	1683	sheffield_dnase	0.248718403382249	1.23855603284962	1	957	814	1272	1272	1010	21	3475	90384	Fibroblast	NA	NA	NA	NA	NA	1599.bed	689
1	1738	sheffield_dnase	0.248718403382249	1.23855603284962	1	957	814	1272	1272	1010	21	3475	90384	Colon;Epithelial;Skin	NA	NA	NA	NA	NA	1659.bed	1718
1	2437	sheffield_dnase	0.248718403382249	1.23855603284962	1	957	814	1272	1272	1010	21	3475	90384	Stem	NA	NA	NA	NA	NA	311.bed	1472
1	2739	sheffield_dnase	0.248718403382249	1.23855603284962	1	957	814	1272	1272	1010	21	3475	90384	Hematopoietic	NA	NA	NA	NA	NA	68.bed	1292
1	96	cistrome_cistrome	0.247832684070187	0.986066377008515	8	964	985	754	985	901	211	3468	90194	cistrome_cistrome MCF-7 c_MYC	MCF-7	breast	c_MYC	E2(2hr)	NA	Human_MCF-7_c_MYC_E2-2hr_White.bed	2201
1	768	encode_tfbs	0.245823279332457	1.06163283163696	2	965	939	1116	1116	1010	49	3474	90356	ChIP GM12878 STAT1	GM12878	NA	STAT1	None	NA	wgEncodeAwgTfbsSydhGm12878Stat1UniPk.narrowPeak	1769
1	1609	sheffield_dnase	0.245823279332457	1.06163283163696	2	965	939	1116	1116	1010	49	3474	90356	Muscle;Brain	NA	NA	NA	NA	NA	1518.bed	1909
