userSet	dbSet	collection	pValueLog	oddsRatio	support	rnkPV	rnkOR	rnkSup	maxRnk	meanRnk	b	c	d	description	cellType	tissue	antibody	treatment	dataSource	filename	size
1	889	encode_tfbs	0.00130095991254972	0.725290391789939	66	947	820	277	947	681	2632	14089	407507	ChIP HepG2 JunD	HepG2	NA	JunD	None	NA	wgEncodeAwgTfbsSydhHepg2JundIggrabUniPk.narrowPeak	32274
1	751	encode_tfbs	0.00128190986500907	0.630475194466868	30	948	932	527	948	802	1377	14125	408762	ChIP GM12878 MAZ_(ab85725)	GM12878	NA	MAZ_(ab85725)	None	NA	wgEncodeAwgTfbsSydhGm12878Mazab85725IggmusUniPk.narrowPeak	18947
1	834	encode_tfbs	0.00122982403587901	0.662614707603094	39	950	894	454	950	766	1703	14116	408436	ChIP HeLa-S3 CHD2_(AB68301)	HeLa-S3	NA	CHD2_(AB68301)	None	NA	wgEncodeAwgTfbsSydhHelas3Chd2IggrabUniPk.narrowPeak	20496
1	598	encode_tfbs	0.00346018813383768	0.607111043991074	19	908	951	694	951	851	906	14136	409233	ChIP H1-hESC NRSF	H1-hESC	NA	NRSF	None	NA	wgEncodeAwgTfbsHaibH1hescNrsfV0416102UniPk.narrowPeak	13281
1	540	encode_tfbs	0.00116296517010077	0.681071785476919	46	952	876	392	952	740	1954	14109	408185	ChIP GM12878 EBF1_(SC-137065)	GM12878	NA	EBF1_(SC-137065)	None	NA	wgEncodeAwgTfbsHaibGm12878Ebf1sc137065Pcr1xUniPk.narrowPeak	36127
1	1025	encode_tfbs	0.00114844015213023	0.68327712753273	47	953	872	384	953	736	1990	14108	408149	ChIP MCF-7 HA-E2F1	MCF-7	NA	HA-E2F1	None	NA	wgEncodeAwgTfbsSydhMcf7Hae2f1UcdUniPk.narrowPeak	21940
1	251	codex	0.0214486169466614	0.601848007810108	8	802	955	905	955	887	385	14147	409754	Acute myelomonocytic leukaemia cell line carrying inv(16) translocation (CBFbeta	Leukaemia cell	NA	SPI1	NA	GSE46044	GSM1122315_SPI1.bed	5551
1	111	cistrome_cistrome	0.00305401225996305	0.601785355473956	19	914	956	694	956	855	914	14136	409225	cistrome_cistrome RWPE ERG	RWPE	prostate	ERG	ERG overexpression	NA	Human_RWPE_ERG_ERG-overexpression_Chinnaiyan.bed	13197
1	460	encode_tfbs	0.00102809258719707	0.748246296756158	87	956	794	194	956	648	3362	14068	406777	ChIP H1-hESC EZH2_(39875)	H1-hESC	NA	EZH2_(39875)	None	NA	wgEncodeAwgTfbsBroadH1hescEzh239875UniPk.narrowPeak	6367
1	581	encode_tfbs	0.00839487941103177	0.600385598047076	13	851	957	794	957	867	627	14142	409512	ChIP GM12891 TAF1	GM12891	NA	TAF1	None	NA	wgEncodeAwgTfbsHaibGm12891Taf1Pcr1xUniPk.narrowPeak	11878
1	12	cistrome_cistrome	0.000987979110508164	0.793290725617336	142	958	747	121	958	609	5173	14013	404966	cistrome_cistrome Caco-2(differentiated) CDX2	Caco-2(differentiated)	intestine	CDX2	No treatment	NA	Human_Caco-2-differentiated_CDX2_No-treatment_Shivdasani.bed	39213
1	977	encode_tfbs	0.00119494159918188	0.598280126303245	24	951	959	606	959	839	1161	14131	408978	ChIP K562 Pol2	K562	NA	Pol2	None	NA	wgEncodeAwgTfbsSydhK562Pol2IggmusUniPk.narrowPeak	9972
1	62	cistrome_cistrome	0.000926459196965482	0.740965485368827	83	959	804	210	959	658	3239	14072	406900	cistrome_cistrome MCF-7 FoxA1	MCF-7	breast	FoxA1	E2(45min-3hr)	NA	Human_MCF-7_FoxA1_E2-45min-3hr_Liu.bed	16888
1	206	cistrome_epigenome	0.000883488933092942	0.86481241464028	392	960	673	22	960	552	13077	13763	397062	cistrome_epigenome VCaP Ace_H3	VCaP	prostate	Ace_H3	regular medium	NA	Human_VCaP_Ace_H3_regular-medium_Chinnaiyan.bed	40915
1	58	cistrome_cistrome	0.000880959003349588	0.635109187345113	34	961	929	491	961	794	1549	14121	408590	cistrome_cistrome MCF-7 ESR1	MCF-7	breast	ESR1	Tam(45min)	NA	Human_MCF-7_ESR1_Tam-45min_Hurtado.bed	19132
1	1914	sheffield_dnase	5.78949896128004	16.9076467873142	7	32	21	962	962	338	12	14148	410127	Colon;Cervix	NA	NA	NA	NA	NA	1876.bed	274
1	1468	sheffield_dnase	5.01647064636442	11.9342808285809	7	42	34	962	962	346	17	14148	410122	Muscle;Epithelial	NA	NA	NA	NA	NA	1370.bed	284
1	2941	sheffield_dnase	4.42601848890655	9.22332140712913	7	50	51	962	962	354	22	14148	410117	Fibroblast;Muscle;Skin;Brain;Endothelial;Epithelial;Primitive	NA	NA	NA	NA	NA	936.bed	152
1	2906	sheffield_dnase	3.78665941651936	6.99678317098073	7	62	75	962	962	366	29	14148	410110	Epithelial;Fibroblast;Muscle;Hematopoietic;Primitive;Skin;Brain;Endothelial;Colo	NA	NA	NA	NA	NA	895.bed	245
1	2155	sheffield_dnase	3.22592300753497	5.48378488872763	7	84	96	962	962	381	37	14148	410102	Skin	NA	NA	NA	NA	NA	2205.bed	368
1	1949	sheffield_dnase	2.59481487895841	4.14081516054001	7	123	132	962	962	406	49	14148	410090	Epithelial;Muscle	NA	NA	NA	NA	NA	1920.bed	320
1	2210	sheffield_dnase	2.42334220615501	3.82852765820536	7	140	146	962	962	416	53	14148	410086	Ewing sarcoma;Skin;Endothelial;Primitive	NA	NA	NA	NA	NA	2270.bed	340
1	1874	sheffield_dnase	2.3828895106498	3.75774405661145	7	147	149	962	962	419	54	14148	410085	Brain;Epithelial	NA	NA	NA	NA	NA	1819.bed	388
1	2077	sheffield_dnase	2.2668040340809	3.55954834479825	7	152	164	962	962	426	57	14148	410082	Epithelial	NA	NA	NA	NA	NA	2100.bed	2271
1	2834	sheffield_dnase	2.02320917239532	3.17014479689225	7	171	175	962	962	436	64	14148	410075	Stem;Brain	NA	NA	NA	NA	NA	804.bed	428
1	1764	sheffield_dnase	1.9911816208501	3.12136651112793	7	173	177	962	962	437	65	14148	410074	Fibroblast	NA	NA	NA	NA	NA	1688.bed	332
1	2984	sheffield_dnase	1.84016430575065	2.89838632697138	7	189	188	962	962	446	70	14148	410069	complex tissue specific	NA	NA	NA	NA	NA	985.bed	558
1	1279	sheffield_dnase	1.72931699630768	2.74156800281581	7	199	206	962	962	456	74	14148	410065	Brain;Stem	NA	NA	NA	NA	NA	1155.bed	408
1	1639	sheffield_dnase	1.33748852927637	2.22947980284579	7	257	230	962	962	483	91	14148	410048	Fibroblast;Skin	NA	NA	NA	NA	NA	1548.bed	736
1	1343	sheffield_dnase	1.31778480276286	2.20521953503104	7	260	236	962	962	486	92	14148	410047	Brain;Fibroblast	NA	NA	NA	NA	NA	1232.bed	1723
1	2082	sheffield_dnase	1.17114354200588	2.02874366227291	7	280	256	962	962	499	100	14148	410039	Muscle	NA	NA	NA	NA	NA	2107.bed	2150
1	1193	sheffield_dnase	0.9830131543167	1.8112775905752	7	318	283	962	962	521	112	14148	410027	Weak SK-N-SH_RA specific	NA	NA	NA	NA	NA	1054.bed	1359
1	2609	sheffield_dnase	0.746468904683999	1.5485165222766	7	372	336	962	962	557	131	14148	410008	Weak lymphoblast specific	NA	NA	NA	NA	NA	511.bed	3959
1	2901	sheffield_dnase	0.714737020683423	1.51383486368795	7	377	350	962	962	563	134	14148	410005	Endothelial;Primitive	NA	NA	NA	NA	NA	890.bed	1549
1	2736	sheffield_dnase	0.526640134801883	1.30869123812581	7	438	401	962	962	600	155	14148	409984	Weak CD14 specific	NA	NA	NA	NA	NA	675.bed	7865
1	1933	sheffield_dnase	0.3226676028355	1.07886927866588	7	521	504	962	962	662	188	14148	409951	Epithelial	NA	NA	NA	NA	NA	1897.bed	6448
1	1067	encode_tfbs	0.233944051745083	0.970434932843127	7	572	577	962	962	704	209	14148	409930	ChIP HepG2 c-Myc	HepG2	NA	c-Myc	None	NA	wgEncodeAwgTfbsUtaHepg2CmycUniPk.narrowPeak	4413
1	826	encode_tfbs	0.176249481308575	0.893444753246122	7	608	641	962	962	737	227	14148	409912	ChIP HeLa-S3 BAF170	HeLa-S3	NA	BAF170	None	NA	wgEncodeAwgTfbsSydhHelas3Baf170IggmusUniPk.narrowPeak	2631
1	1004	encode_tfbs	0.155022856442929	0.863012627338582	7	624	678	962	962	755	235	14148	409904	ChIP K562 YY1	K562	NA	YY1	None	NA	wgEncodeAwgTfbsSydhK562Yy1UcdUniPk.narrowPeak	4947
1	455	encode_tfbs	0.123360860593592	0.814461723481123	7	657	730	962	962	783	249	14148	409890	ChIP Dnd41 EZH2_(39875)	Dnd41	NA	EZH2_(39875)	None	NA	wgEncodeAwgTfbsBroadDnd41Ezh239875UniPk.narrowPeak	1730
1	1064	encode_tfbs	0.117389248213179	0.804759794547835	7	668	735	962	962	788	252	14148	409887	ChIP HeLa-S3 c-Myc	HeLa-S3	NA	c-Myc	None	NA	wgEncodeAwgTfbsUtaHelas3CmycUniPk.narrowPeak	2835
1	1234	sheffield_dnase	0.0928282327473755	0.762377674536261	7	693	782	962	962	812	266	14148	409873	Stem;Colon;Liver	NA	NA	NA	NA	NA	110.bed	2518
1	1925	sheffield_dnase	0.0769026516863162	0.732082872417911	7	706	812	962	962	827	277	14148	409862	sheffield_dnase	NA	NA	NA	NA	NA	1889.bed	4709
1	840	encode_tfbs	0.0436238657957672	0.65621667044593	7	753	905	962	962	873	309	14148	409830	ChIP HeLa-S3 E2F6	HeLa-S3	NA	E2F6	None	NA	wgEncodeAwgTfbsSydhHelas3E2f6UniPk.narrowPeak	4774
1	467	encode_tfbs	0.00114112774500904	0.596733777150509	24	955	962	606	962	841	1164	14131	408975	ChIP HepG2 EZH2_(39875)	HepG2	NA	EZH2_(39875)	None	NA	wgEncodeAwgTfbsBroadHepg2Ezh239875UniPk.narrowPeak	3283
1	1121	encode_tfbs	0.000879049299323039	0.694409494812176	55	962	858	335	962	718	2291	14100	407848	ChIP HFF CTCF	HFF	NA	CTCF	None	NA	wgEncodeAwgTfbsUwHffCtcfUniPk.narrowPeak	34878
1	20	cistrome_cistrome	0.00085001756413012	0.818106422359595	199	963	722	74	963	586	7026	13956	403113	cistrome_cistrome HepG2 liver cells CEBPa	HepG2 liver cells	liver	CEBPa	No treatment	NA	Human_HepG2-liver-cells_CEBPa_No-treatment_Odom.bed	119017
1	315	codex	0.00224330210701251	0.596231831955771	20	928	964	681	964	858	971	14135	409168	Adult chronic myeloid leukaemia (at blast crisis) cell line carrying t(9;22) tra	Leukaemia cell	NA	FOS	NA	GSE24779	GSM610336_FOS.bed	11105
1	825	encode_tfbs	0.00187064275809193	0.59593955854907	21	938	965	663	965	855	1020	14134	409119	ChIP HeLa-S3 BAF155	HeLa-S3	NA	BAF155	None	NA	wgEncodeAwgTfbsSydhHelas3Baf155IggmusUniPk.narrowPeak	8648
1	847	encode_tfbs	0.000793485172390005	0.715884759817371	68	966	835	270	966	690	2747	14087	407392	ChIP HeLa-S3 JunD	HeLa-S3	NA	JunD	None	NA	wgEncodeAwgTfbsSydhHelas3JundIggrabUniPk.narrowPeak	31633
1	497	encode_tfbs	0.000696511094791545	0.669416338742359	47	967	887	384	967	746	2031	14108	408108	ChIP NHLF EZH2_(39875)	NHLF	NA	EZH2_(39875)	None	NA	wgEncodeAwgTfbsBroadNhlfEzh239875UniPk.narrowPeak	7025
1	491	encode_tfbs	0.000683142202348241	0.733885027228485	83	968	809	210	968	662	3270	14072	406869	ChIP NHDF-Ad CTCF	NHDF-Ad	NA	CTCF	None	NA	wgEncodeAwgTfbsBroadNhdfadCtcfUniPk.narrowPeak	48982
1	301	codex	0.00067178388109778	0.716627146827493	71	969	832	256	969	686	2865	14084	407274	codex T-Cell MYB	T-Cell	NA	MYB	NA	GSE59657	GSM1519641_MYB.bed	24022
1	588	encode_tfbs	0.000817964044379063	0.591567006342192	25	964	970	589	970	841	1223	14130	408916	ChIP H1-hESC ATF2_(SC-81188)	H1-hESC	NA	ATF2_(SC-81188)	None	NA	wgEncodeAwgTfbsHaibH1hescAtf2sc81188V0422111UniPk.narrowPeak	5996
1	387	codex	0.000622840466624077	0.73306162609336	84	970	811	202	970	661	3313	14071	406826	Cell line: Germinal center B cells. Chip antibody: BCOR	B-Cells	NA	BCOR	NA	GSE43350	GSM898061_BCOR.bed	31741
1	1110	encode_tfbs	0.0005981157357637	0.74388616761965	94	972	798	178	972	649	3653	14061	406486	ChIP HAc CTCF	HAc	NA	CTCF	None	NA	wgEncodeAwgTfbsUwHacCtcfUniPk.narrowPeak	45576
1	599	encode_tfbs	0.000594387204061774	0.597502420979479	28	973	961	554	973	829	1356	14127	408783	ChIP H1-hESC p300	H1-hESC	NA	p300	None	NA	wgEncodeAwgTfbsHaibH1hescP300V0416102UniPk.narrowPeak	8932
1	339	codex	0.000528637869361828	0.776606318568881	135	975	768	127	975	623	5023	14020	405116	Peripheral blood (bone marrow mononuclear CD34+) cells from non-t(8;21) AML pati	Acute Myeloid Leukemia	NA	RUNX1	NA	GSE29225	GSM722708_RUNX1.bed	44548
1	893	encode_tfbs	0.0042698743233585	0.584514347866538	15	891	979	758	979	876	743	14140	409396	ChIP HepG2 Max	HepG2	NA	Max	None	NA	wgEncodeAwgTfbsSydhHepg2MaxIggrabUniPk.narrowPeak	11854
1	1097	encode_tfbs	0.00046739564073986	0.690703427740219	61	981	865	305	981	717	2554	14094	407585	ChIP AoAF CTCF	AoAF	NA	CTCF	None	NA	wgEncodeAwgTfbsUwAoafCtcfUniPk.narrowPeak	45942
1	57	cistrome_cistrome	0.000464702947736963	0.727884846849256	85	982	817	198	982	666	3376	14070	406763	cistrome_cistrome MCF-7 ESR1	MCF-7	breast	ESR1	No treatment	NA	Human_MCF-7_ESR1_No-treatment_Odom.bed	29095
1	781	encode_tfbs	0.00609485221512998	0.582700037155501	13	865	983	794	983	881	646	14142	409493	ChIP GM12892 NFKB	GM12892	NA	NFKB	TNFa	NA	wgEncodeAwgTfbsSydhGm12892NfkbTnfaIggrabUniPk.narrowPeak	8151
1	117	cistrome_cistrome	0.000453386480332348	0.693766636170845	63	983	859	293	983	712	2626	14092	407513	cistrome_cistrome T47D FoxA1	T47D	breast	FoxA1	E2(45min-3hr)	NA	Human_T47D_FoxA1_E2-45min-3hr_Liu.bed	29288
1	124	cistrome_cistrome	0.000429261823311103	0.715372431000545	77	985	838	235	985	686	3112	14078	407027	cistrome_cistrome UPR9 cells RARA	UPR9 cells	hematopoietic stem cell	RARA	Zinc(5hr)	NA	Human_UPR9-cells_RARA_Zinc-5hr_Stunnenberg.bed	18208
1	1137	encode_tfbs	0.000427684657081192	0.671716649891129	53	986	885	344	986	738	2282	14102	407857	ChIP NHLF CTCF	NHLF	NA	CTCF	None	NA	wgEncodeAwgTfbsUwNhlfCtcfUniPk.narrowPeak	35439
1	904	encode_tfbs	0.000379975595475763	0.653883751271259	47	988	910	384	988	761	2079	14108	408060	ChIP HepG2 SMC3_(ab9263)	HepG2	NA	SMC3_(ab9263)	None	NA	wgEncodeAwgTfbsSydhHepg2Smc3ab9263IggrabUniPk.narrowPeak	30793
1	489	encode_tfbs	0.000374867610269608	0.69304464127697	65	990	861	283	990	711	2712	14090	407427	ChIP NH-A CTCF	NH-A	NA	CTCF	None	NA	wgEncodeAwgTfbsBroadNhaCtcfUniPk.narrowPeak	38465
1	99	cistrome_cistrome	0.000495331722999922	0.576437991298203	25	976	992	589	992	852	1255	14130	408884	cistrome_cistrome MR4 cells PML	MR4 cells	hematopoietic stem cell	PML	ATRA(24hr)	NA	Human_MR4-cells_PML_ATRA-24hr_Stunnenberg.bed	14856
1	859	encode_tfbs	0.000363250262751365	0.678787521304113	58	992	879	314	992	728	2471	14097	407668	ChIP HeLa-S3 Rad21	HeLa-S3	NA	Rad21	None	NA	wgEncodeAwgTfbsSydhHelas3Rad21IggrabUniPk.narrowPeak	43416
1	1793	sheffield_dnase	0.00126071552596495	0.574865947705023	20	949	993	681	993	874	1007	14135	409132	Muscle	NA	NA	NA	NA	NA	1721.bed	23591
1	252	codex	0.000356841912788742	0.7209929493541	84	993	826	202	993	674	3368	14071	406771	Acute myelomonocytic leukaemia cell line carrying inv(16) translocation (CBFbeta	Leukaemia cell	NA	EP300	NA	GSE46044	GSM1122317_EP300.bed	33872
1	378	codex	0.00419555145145562	0.574148930189476	14	894	994	777	994	888	706	14141	409433	Acute myeloid leukaemia (AML) M2-subtype cell line from the bone marrow of a 22-	Leukaemia cell	NA	EP300	NA	GSE30254	GSM835863_EP300.bed	5115
1	462	encode_tfbs	0.000348745477230035	0.693206095081555	66	995	860	277	995	711	2753	14089	407386	ChIP H1-hESC RBBP5_(A300-109A)	H1-hESC	NA	RBBP5_(A300-109A)	None	NA	wgEncodeAwgTfbsBroadH1hescRbbp5a300109aUniPk.narrowPeak	16143
1	1068	encode_tfbs	0.000332510730604597	0.590856661404204	30	997	975	527	997	833	1469	14125	408670	ChIP HepG2 CTCF	HepG2	NA	CTCF	None	NA	wgEncodeAwgTfbsUtaHepg2CtcfUniPk.narrowPeak	40790
1	1117	encode_tfbs	0.00029540592351119	0.702826398868235	74	1001	851	246	1001	699	3044	14081	407095	ChIP HEEpiC CTCF	HEEpiC	NA	CTCF	None	NA	wgEncodeAwgTfbsUwHeeCtcfUniPk.narrowPeak	46213
1	1580	sheffield_dnase	5.71446654245073	24.8451146989504	6	33	10	1003	1003	349	7	14149	410132	Fibroblast;Muscle;Brain;Epithelial;Skin;Bone	NA	NA	NA	NA	NA	1486.bed	136
1	2018	sheffield_dnase	5.48396755117929	21.7400308425199	6	37	12	1003	1003	351	8	14149	410131	Muscle;Skin;Fibroblast;Brain;Endothelial;Epithelial;Primitive	NA	NA	NA	NA	NA	2023.bed	202
1	2240	sheffield_dnase	4.90651092799187	15.8108298926833	6	46	24	1003	1003	358	11	14149	410128	Skin;Endothelial;Epithelial;Primitive	NA	NA	NA	NA	NA	2307.bed	217
1	1264	sheffield_dnase	4.06991078541548	10.2275293774419	6	56	43	1003	1003	367	17	14149	410122	Muscle;Fibroblast;Skin;Brain;Endothelial;Cervix	NA	NA	NA	NA	NA	1138.bed	261
1	1479	sheffield_dnase	4.06991078541548	10.2275293774419	6	56	43	1003	1003	367	17	14149	410122	Fibroblast	NA	NA	NA	NA	NA	1382.bed	479
1	1528	sheffield_dnase	3.56015628240308	7.90635869085377	6	71	62	1003	1003	379	22	14149	410117	Fibroblast;Muscle	NA	NA	NA	NA	NA	1430.bed	326
1	2362	sheffield_dnase	3.38739275585253	7.24538960283696	6	77	68	1003	1003	383	24	14149	410115	Epithelial;Liver	NA	NA	NA	NA	NA	2462.bed	263
1	1488	sheffield_dnase	2.94570840478615	5.79631671742794	6	97	89	1003	1003	396	30	14149	410109	Fibroblast;Muscle;Brain;Epithelial;Endothelial;Skin;Bone	NA	NA	NA	NA	NA	1391.bed	227
1	2758	sheffield_dnase	2.94570840478615	5.79631671742794	6	97	89	1003	1003	396	30	14149	410109	Brain;Hematopoietic	NA	NA	NA	NA	NA	702.bed	168
1	2047	sheffield_dnase	2.88120943708663	5.60970136538985	6	110	94	1003	1003	402	31	14149	410108	Hematopoietic	NA	NA	NA	NA	NA	2063.bed	921
1	2665	sheffield_dnase	2.81890770713107	5.434534456603	6	112	97	1003	1003	404	32	14149	410107	Epithelial;Fibroblast;Muscle;Skin;Brain;Stem;Endothelial;Colon;Cervix;Primitive;	NA	NA	NA	NA	NA	586.bed	191
1	2118	sheffield_dnase	2.75867970516355	5.26976203339767	6	116	101	1003	1003	407	33	14149	410106	Fibroblast;Skin	NA	NA	NA	NA	NA	2156.bed	270
1	1178	sheffield_dnase	2.70041202371435	5.11552157229436	6	119	103	1003	1003	408	34	14149	410105	Weak complex tissue specific	NA	NA	NA	NA	NA	1037.bed	307
1	2263	sheffield_dnase	2.04386910692086	3.62284016472656	6	169	152	1003	1003	441	48	14149	410091	Fibroblast;Muscle;Brain;Skin;Epithelial;Cervix;Liver;Endothelial;Prostate;Bone	NA	NA	NA	NA	NA	2333.bed	316
1	2942	sheffield_dnase	1.67225895184205	2.94737925790014	6	210	187	1003	1003	467	59	14149	410080	Muscle;Fibroblast;Endothelial;Primitive	NA	NA	NA	NA	NA	938.bed	372
1	2180	sheffield_dnase	1.64292062758636	2.89825215094795	6	213	189	1003	1003	468	60	14149	410079	Primitive;Prostate;Mammary;Epithelial	NA	NA	NA	NA	NA	2233.bed	924
1	2912	sheffield_dnase	1.40531733505651	2.52001582795894	6	248	214	1003	1003	488	69	14149	410070	Brain	NA	NA	NA	NA	NA	902.bed	464
1	651	encode_tfbs	0.89847367180063	1.8112204281773	6	333	284	1003	1003	540	96	14149	410043	ChIP HepG2 SP2_(SC-643)	HepG2	NA	SP2_(SC-643)	None	NA	wgEncodeAwgTfbsHaibHepg2Sp2V0422111UniPk.narrowPeak	2626
1	1456	sheffield_dnase	0.89847367180063	1.8112204281773	6	333	284	1003	1003	540	96	14149	410043	Hematopoietic	NA	NA	NA	NA	NA	1358.bed	2178
1	2612	sheffield_dnase	0.80234517464408	1.68813593693269	6	356	316	1003	1003	558	103	14149	410036	Weak lymphoblast specific	NA	NA	NA	NA	NA	518.bed	3400
1	2081	sheffield_dnase	0.776900117473068	1.65596946210959	6	362	320	1003	1003	562	105	14149	410034	Muscle;Endothelial;Fibroblast;Epithelial;Primitive;Brain	NA	NA	NA	NA	NA	2105.bed	1963
1	745	encode_tfbs	0.705435770269646	1.56642180030863	6	379	333	1003	1003	572	111	14149	410028	ChIP GM12878 E2F4	GM12878	NA	E2F4	None	NA	wgEncodeAwgTfbsSydhGm12878E2f4IggmusUniPk.narrowPeak	3440
1	2484	sheffield_dnase	0.672254991788241	1.52518189660294	6	391	342	1003	1003	579	114	14149	410025	Hematopoietic	NA	NA	NA	NA	NA	369.bed	3517
1	2213	sheffield_dnase	0.640650032827928	1.48606610237806	6	401	356	1003	1003	587	117	14149	410022	Ewing sarcoma	NA	NA	NA	NA	NA	2273.bed	1048
1	2008	sheffield_dnase	0.610535583624129	1.44890573384504	6	410	365	1003	1003	593	120	14149	410019	Fibroblast	NA	NA	NA	NA	NA	2007.bed	1059
1	2128	sheffield_dnase	0.503476426444422	1.31717004765979	6	445	395	1003	1003	614	132	14149	410007	Hematopoietic	NA	NA	NA	NA	NA	2171.bed	2964
1	810	encode_tfbs	0.314317602086603	1.07982223606975	6	523	503	1003	1003	676	161	14149	409978	ChIP H1-hESC RFX5_(200-401-194)	H1-hESC	NA	RFX5_(200-401-194)	None	NA	wgEncodeAwgTfbsSydhH1hescRfx5200401194IggrabUniPk.narrowPeak	1695
1	604	encode_tfbs	0.304138045509253	1.06655615330278	6	531	514	1003	1003	683	163	14149	409976	ChIP H1-hESC RXRA	H1-hESC	NA	RXRA	None	NA	wgEncodeAwgTfbsHaibH1hescRxraV0416102UniPk.narrowPeak	1306
1	1609	sheffield_dnase	0.262028533057897	1.01075645831742	6	554	549	1003	1003	702	172	14149	409967	Muscle;Brain	NA	NA	NA	NA	NA	1518.bed	1909
1	2169	sheffield_dnase	0.203673120281127	0.929644495752633	6	591	614	1003	1003	736	187	14149	409952	Fibroblast;Muscle	NA	NA	NA	NA	NA	2223.bed	1483
1	2215	sheffield_dnase	0.168780729179541	0.877973839696334	6	613	656	1003	1003	757	198	14149	409941	Prostate and Breast Cancer	NA	NA	NA	NA	NA	2277.bed	1989
1	2725	sheffield_dnase	0.163061160005202	0.869189817839437	6	617	664	1003	1003	761	200	14149	409939	Hematopoietic	NA	NA	NA	NA	NA	66.bed	6285
1	130	cistrome_cistrome	0.134657090209642	0.823854240520897	6	646	719	1003	1003	789	211	14149	409928	cistrome_cistrome VCaP AR	VCaP	prostate	AR	siERG	NA	Human_VCaP_AR_siERG_Chinnaiyan.bed	5559
1	2154	sheffield_dnase	0.112845568104777	0.786556329761696	6	673	759	1003	1003	812	221	14149	409918	Skin;Epithelial	NA	NA	NA	NA	NA	2204.bed	1970
1	569	encode_tfbs	0.0030492678816552	0.569164957644849	15	916	1003	758	1003	892	763	14140	409376	ChIP GM12878 TAF1	GM12878	NA	TAF1	None	NA	wgEncodeAwgTfbsHaibGm12878Taf1Pcr1xUniPk.narrowPeak	14276
1	2876	sheffield_dnase	0.000285724345277762	0.774669349457438	149	1004	769	114	1004	629	5556	14006	404583	Weak Huh specific	NA	NA	NA	NA	NA	860.bed	113843
1	44	cistrome_cistrome	0.000269830904654428	0.680099242786741	62	1005	878	301	1005	728	2636	14093	407503	cistrome_cistrome MCF-7 ESR1	MCF-7	breast	ESR1	E2(45min)	NA	Human_MCF-7_ESR1_E2-45min_Brown.bed	7217
1	864	encode_tfbs	0.000256269961021945	0.593052930335375	32	1008	968	505	1008	827	1561	14123	408578	ChIP HeLa-S3 STAT1	HeLa-S3	NA	STAT1	IFNg30	NA	wgEncodeAwgTfbsSydhHelas3Stat1Ifng30UniPk.narrowPeak	16156
1	1035	encode_tfbs	0.000251026814512466	0.682333867040354	64	1009	874	290	1009	724	2712	14091	407427	ChIP PBDE GATA-1	PBDE	NA	GATA-1	None	NA	wgEncodeAwgTfbsSydhPbdeGata1UcdUniPk.narrowPeak	25001
1	554	encode_tfbs	0.000241250246400546	0.59153133522722	32	1011	971	505	1011	829	1565	14123	408574	ChIP GM12878 PAX5-C20	GM12878	NA	PAX5-C20	None	NA	wgEncodeAwgTfbsHaibGm12878Pax5c20Pcr1xUniPk.narrowPeak	25336
1	333	codex	0.000219641834907392	0.565247301156472	27	1014	1007	564	1014	862	1382	14128	408757	Mobilised CD34+ cells isolated from the healthly peripheral blood were expanded 	Hematopoietic Stem and Progenitor Cells	NA	TCF7L2	NA	GSE29194	GSM722400_TCF7L2.bed	9713
1	475	encode_tfbs	0.000218701818208683	0.68835610616269	69	1015	868	262	1015	715	2898	14086	407241	ChIP HUVEC EZH2_(39875)	HUVEC	NA	EZH2_(39875)	None	NA	wgEncodeAwgTfbsBroadHuvecEzh239875UniPk.narrowPeak	6232
1	267	codex	0.00180967796059638	0.556705506763654	16	940	1016	743	1016	900	832	14139	409307	Jurkat T-ALL cell line treated with DMSO/vehicle for 6 hours (equivalent DMSO co	Leukemia cell	NA	POLR2A	NA	GSE50625	GSM1224784_POLR2A.bed	12272
1	212	cistrome_epigenome	0.000213127927214271	0.88017550562725	691	1016	653	10	1016	560	22597	13464	387542	cistrome_epigenome VCaP H3K4me2	VCaP	prostate	H3K4me2	regular medium	NA	Human_VCaP_H3K4me2_regular-medium_Chinnaiyan.bed	50105
1	472	encode_tfbs	0.00020853695213982	0.721372060364106	93	1017	824	181	1017	674	3726	14062	406413	ChIP HSMMtube CTCF	HSMMtube	NA	CTCF	None	NA	wgEncodeAwgTfbsBroadHsmmtCtcfUniPk.narrowPeak	47936
1	704	encode_tfbs	0.00396366242176188	0.549771681967608	12	900	1020	813	1020	911	632	14143	409507	ChIP PANC-1 Sin3Ak-20	PANC-1	NA	Sin3Ak-20	None	NA	wgEncodeAwgTfbsHaibPanc1Sin3ak20V0416101UniPk.narrowPeak	7179
1	214	cistrome_epigenome	0.000173133435594979	0.79805130454765	212	1023	743	66	1023	611	7668	13943	402471	cistrome_epigenome VCaP H3K4me3	VCaP	prostate	H3K4me3	R1881(16hr)	NA	Human_VCaP_H3K4me3_R1881-16hr_Chinnaiyan.bed	20702
1	160	cistrome_epigenome	0.000159113694141159	0.864553045887701	548	1024	674	14	1024	571	18255	13607	391884	cistrome_epigenome LnCaP H3K4me1	LnCaP	prostate	H3K4me1	regular medium	NA	Human_LnCaP_H3K4me1_regular-medium_Chinnaiyan.bed	69479
