phastCons_id	acc_element_bed_chr	acc_element_bed_start	acc_element_bed_end	id	acc_element_len	acc_element_size	acc_element_gap_count	acc_element_shift_count	hamming_ingroup_incl_gaps	hamming_outgroup_incl_gaps	hamming_in_out_incl_gaps	hamming_ingroup_excl_gaps	hamming_outgroup_excl_gaps	hamming_in_out_excl_gaps	acc_element_table_browser	acc_element_shift_count_rel	hamming_in_out_excl_gaps_scl	shift_count_rel_scl	norm2_scl	coding	acc_elements_in_phastCons_count	functional_element_shift_count	functional_element_gap_count	acc_elements_in_phastCons_shift_counts	acc_elements_in_phastCons_gap_counts	phastCons_seqnames	phastCons_start	phastCons_end	phastCons_width	phastCons_strand	functional_elements_shift_rel	functional_elements_acc_elements_count_rel	functional_element_shift_count_exclgt0gap	acc_elements_count_exclgt0gap
145037	chr7	33321505	33321530	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr7/chr7_25_acc_33321505_33321530.maf	25	25	0	2	0	0.12	0.084853	0	0.12	0.084853	chr7:33321505-33321530	0.08	0.216301	0.179863	0.281313	TRUE	10	17	145	1 1 2 2 2 1 3 3 1 2	3 5 12 19 0 71 13 4 4 18	chr7	33320232	33322236	2005	*	2	1	0.000998	0.000499
145037	chr7	33322113	33322163	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr7/chr7_50_acc_33322113_33322163.maf	50	68	18	2	0	0.044118	0.031196	0	0.044118	0.031196	chr7:33322113-33322163	0.029412	0.074188	0.05934	0.095	TRUE	10	17	145	1 1 2 2 2 1 3 3 1 2	3 5 12 19 0 71 13 4 4 18	chr7	33320232	33322236	2005	*	2	1	0.000998	0.000499
145037	chr7	33321405	33321455	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr7/chr7_50_acc_33321405_33321455.maf	50	69	19	2	0.014493	0.043478	0.020496	0.014493	0.043478	0.020496	chr7:33321405-33321455	0.028986	0.045848	0.058324	0.074188	TRUE	10	17	145	1 1 2 2 2 1 3 3 1 2	3 5 12 19 0 71 13 4 4 18	chr7	33320232	33322236	2005	*	2	1	0.000998	0.000499
145037	chr7	33321963	33322013	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr7/chr7_50_acc_33321963_33322013.maf	50	54	4	3	0.018519	0.055556	0.026189	0.018519	0.055556	0.026189	chr7:33321963-33322013	0.055556	0.060927	0.121626	0.136033	TRUE	10	17	145	1 1 2 2 2 1 3 3 1 2	3 5 12 19 0 71 13 4 4 18	chr7	33320232	33322236	2005	*	2	1	0.000998	0.000499
145037	chr7	33321205	33321255	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr7/chr7_50_acc_33321205_33321255.maf	50	62	12	2	0.064516	0.080645	0.011405	0.064516	0.080645	0.011405	chr7:33321205-33321255	0.032258	0.021771	0.066121	0.069613	TRUE	10	17	145	1 1 2 2 2 1 3 3 1 2	3 5 12 19 0 71 13 4 4 18	chr7	33320232	33322236	2005	*	2	1	0.000998	0.000499
145037	chr7	33321061	33321111	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr7/chr7_50_acc_33321061_33321111.maf	50	55	5	1	0	0.018182	0.012856	0	0.018182	0.012856	chr7:33321061-33321111	0.018182	0.025615	0.032585	0.041448	TRUE	10	17	145	1 1 2 2 2 1 3 3 1 2	3 5 12 19 0 71 13 4 4 18	chr7	33320232	33322236	2005	*	2	1	0.000998	0.000499
145037	chr7	33321988	33322013	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr7/chr7_25_acc_33321988_33322013.maf	25	29	4	1	0	0.034483	0.024383	0	0.034483	0.024383	chr7:33321988-33322013	0.034483	0.056144	0.071421	0.090847	TRUE	10	17	145	1 1 2 2 2 1 3 3 1 2	3 5 12 19 0 71 13 4 4 18	chr7	33320232	33322236	2005	*	2	1	0.000998	0.000499
145037	chr7	33321863	33321913	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr7/chr7_50_acc_33321863_33321913.maf	50	63	13	3	0	0.079365	0.05612	0	0.079365	0.05612	chr7:33321863-33321913	0.047619	0.1402	0.102718	0.173801	TRUE	10	17	145	1 1 2 2 2 1 3 3 1 2	3 5 12 19 0 71 13 4 4 18	chr7	33320232	33322236	2005	*	2	1	0.000998	0.000499
145037	chr7	33321838	33321863	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr7/chr7_25_acc_33321838_33321863.maf	25	96	71	1	0	0.010417	0.007366	0	0.010417	0.007366	chr7:33321838-33321863	0.010417	0.011072	0.014085	0.017916	TRUE	10	17	145	1 1 2 2 2 1 3 3 1 2	3 5 12 19 0 71 13 4 4 18	chr7	33320232	33322236	2005	*	2	1	0.000998	0.000499
145043	chr7	33325834	33325884	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr7/chr7_50_acc_33325834_33325884.maf	50	50	0	2	0	0.04	0.028284	0	0.04	0.028284	chr7:33325834-33325884	0.04	0.066476	0.084566	0.107566	TRUE	2	4	3	2 2	3 0	chr7	33325285	33325995	711	*	2	1	0.002813	0.001406
145043	chr7	33325734	33325784	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr7/chr7_50_acc_33325734_33325784.maf	50	53	3	2	0.037736	0.056604	0.013342	0.037736	0.056604	0.013342	chr7:33325734-33325784	0.037736	0.0269	0.079172	0.083617	TRUE	2	4	3	2 2	3 0	chr7	33325285	33325995	711	*	2	1	0.002813	0.001406
145047	chr7	33333057	33333082	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr7/chr7_25_acc_33333057_33333082.maf	25	25	0	2	0	0.08	0.056569	0	0.08	0.056569	chr7:33333057-33333082	0.08	0.141389	0.179863	0.228783	TRUE	1	2	0	2	0	chr7	33333008	33333115	108	*	2	1	0.018519	0.009259
14541	chr1	105357242	105357267	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr1/chr1_25_acc_105357242_105357267.maf	25	25	0	1	0.04	0.08	0.028284	0.04	0.08	0.028284	chr1:105357242-105357267	0.04	0.066476	0.084566	0.107566	TRUE	1	1	0	1	0	chr1	105357218	105357361	144	*	1	1	0.006944	0.006944
145958	chr7	36562537	36562587	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr7/chr7_50_acc_36562537_36562587.maf	50	50	0	2	0.02	0.1	0.056569	0.02	0.1	0.056569	chr7:36562537-36562587	0.04	0.141389	0.084566	0.164749	TRUE	1	2	0	2	0	chr7	36562488	36562661	174	*	2	1	0.011494	0.005747
145977	chr7	36598190	36598240	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr7/chr7_50_acc_36598190_36598240.maf	50	50	0	1	0.02	0.04	0.014142	0.02	0.04	0.014142	chr7:36598190-36598240	0.02	0.02902	0.036917	0.046958	TRUE	1	1	0	1	0	chr7	36597772	36598392	621	*	1	1	0.00161	0.00161
146559	chr8	3785691	3785716	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr8/chr8_25_acc_3785691_3785716.maf	25	25	0	1	0	0.08	0.056569	0	0.08	0.056569	chr8:3785691-3785716	0.04	0.141389	0.084566	0.164749	TRUE	1	1	0	1	0	chr8	3785602	3786003	402	*	1	1	0.002488	0.002488
146650	chr8	4419455	4419480	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr8/chr8_25_acc_4419455_4419480.maf	25	30	5	1	0.033333	0.066667	0.02357	0.033333	0.066667	0.02357	chr8:4419455-4419480	0.033333	0.053991	0.068683	0.087363	TRUE	2	3	5	2 1	0 5	chr8	4419306	4419500	195	*	2	1	0.010256	0.005128
146650	chr8	4419355	4419405	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr8/chr8_50_acc_4419355_4419405.maf	50	50	0	2	0.02	0.04	0.014142	0.02	0.04	0.014142	chr8:4419355-4419405	0.04	0.02902	0.084566	0.089407	TRUE	2	3	5	2 1	0 5	chr8	4419306	4419500	195	*	2	1	0.010256	0.005128
146697	chr8	4620811	4620836	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr8/chr8_25_acc_4620811_4620836.maf	25	25	0	1	0	0.08	0.056569	0	0.08	0.056569	chr8:4620811-4620836	0.04	0.141389	0.084566	0.164749	TRUE	2	2	0	1 1	0 0	chr8	4620737	4620838	102	*	2	2	0.019608	0.019608
146697	chr8	4620736	4620786	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr8/chr8_50_acc_4620736_4620786.maf	50	50	0	1	0.02	0.06	0.028284	0.02	0.06	0.028284	chr8:4620736-4620786	0.02	0.066476	0.036917	0.076039	TRUE	2	2	0	1 1	0 0	chr8	4620737	4620838	102	*	2	2	0.019608	0.019608
146882	chr8	5603672	5603722	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr8/chr8_50_acc_5603672_5603722.maf	50	50	0	1	0	0.02	0.014142	0	0.02	0.014142	chr8:5603672-5603722	0.02	0.02902	0.036917	0.046958	TRUE	3	4	14	1 2 1	0 14 0	chr8	5603650	5603860	211	*	2	2	0.009479	0.009479
146882	chr8	5603772	5603822	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr8/chr8_50_acc_5603772_5603822.maf	50	50	0	1	0	0.02	0.014142	0	0.02	0.014142	chr8:5603772-5603822	0.02	0.02902	0.036917	0.046958	TRUE	3	4	14	1 2 1	0 14 0	chr8	5603650	5603860	211	*	2	2	0.009479	0.009479
146882	chr8	5603722	5603747	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr8/chr8_25_acc_5603722_5603747.maf	25	39	14	2	0	0.051282	0.036262	0	0.051282	0.036262	chr8:5603722-5603747	0.051282	0.087605	0.111445	0.141756	TRUE	3	4	14	1 2 1	0 14 0	chr8	5603650	5603860	211	*	2	2	0.009479	0.009479
147184	chr8	6686078	6686128	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr8/chr8_50_acc_6686078_6686128.maf	50	50	0	2	0	0.08	0.056569	0	0.08	0.056569	chr8:6686078-6686128	0.04	0.141389	0.084566	0.164749	TRUE	1	2	0	2	0	chr8	6686079	6686178	100	*	2	1	0.02	0.01
147357	chr8	7542881	7542931	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr8/chr8_50_acc_7542881_7542931.maf	50	50	0	4	0.04	0.18	0.098995	0.04	0.18	0.098995	chr8:7542881-7542931	0.08	0.253757	0.179863	0.311036	TRUE	1	4	0	4	0	chr8	7542832	7542978	147	*	4	1	0.027211	0.006803
148185	chr8	13720062	13720087	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr8/chr8_25_acc_13720062_13720087.maf	25	25	0	1	0	0.04	0.028284	0	0.04	0.028284	chr8:13720062-13720087	0.04	0.066476	0.084566	0.107566	TRUE	1	1	0	1	0	chr8	13720013	13720166	154	*	1	1	0.006494	0.006494
1482	chr1	13121137	13121162	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr1/chr1_25_acc_13121137_13121162.maf	25	25	0	2	0	0.08	0.056569	0	0.08	0.056569	chr1:13121137-13121162	0.08	0.141389	0.179863	0.228783	TRUE	1	2	0	2	0	chr1	13121138	13121239	102	*	2	1	0.019608	0.009804
148245	chr8	14042112	14042162	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr8/chr8_50_acc_14042112_14042162.maf	50	50	0	2	0.02	0.12	0.070711	0.02	0.12	0.070711	chr8:14042112-14042162	0.04	0.178845	0.084566	0.19783	TRUE	1	2	0	2	0	chr8	14042063	14042255	193	*	2	1	0.010363	0.005181
1483	chr1	13121298	13121348	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr1/chr1_50_acc_13121298_13121348.maf	50	50	0	1	0.04	0.08	0.028284	0.04	0.08	0.028284	chr1:13121298-13121348	0.02	0.066476	0.036917	0.076039	TRUE	4	2	5	1 1 1 1	0 0 0 5	chr1	13121299	13121401	103	*	3	3	0.029126	0.029126
1483	chr1	13121348	13121373	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr1/chr1_25_acc_13121348_13121373.maf	25	25	0	1	0	0.08	0.056569	0	0.08	0.056569	chr1:13121348-13121373	0.04	0.141389	0.084566	0.164749	TRUE	4	2	5	1 1 1 1	0 0 0 5	chr1	13121299	13121401	103	*	3	3	0.029126	0.029126
1483	chr1	13121323	13121348	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr1/chr1_25_acc_13121323_13121348.maf	25	25	0	1	0	0.12	0.084853	0	0.12	0.084853	chr1:13121323-13121348	0.04	0.216301	0.084566	0.232245	TRUE	4	2	5	1 1 1 1	0 0 0 5	chr1	13121299	13121401	103	*	3	3	0.029126	0.029126
1483	chr1	13121348	13121398	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr1/chr1_50_acc_13121348_13121398.maf	50	55	5	1	0	0.054545	0.038569	0	0.054545	0.038569	chr1:13121348-13121398	0.018182	0.093717	0.032585	0.099221	TRUE	4	2	5	1 1 1 1	0 0 0 5	chr1	13121299	13121401	103	*	3	3	0.029126	0.029126
148959	chr8	16326647	16326697	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr8/chr8_50_acc_16326647_16326697.maf	50	50	0	2	0	0.06	0.042426	0	0.06	0.042426	chr8:16326647-16326697	0.04	0.103933	0.084566	0.13399	TRUE	1	2	0	2	0	chr8	16326269	16326746	478	*	2	1	0.004184	0.002092
149253	chr8	17788718	17788743	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr8/chr8_25_acc_17788718_17788743.maf	25	25	0	3	0	0.12	0.084853	0	0.12	0.084853	chr8:17788718-17788743	0.12	0.216301	0.275161	0.35	TRUE	1	3	0	3	0	chr8	17787732	17789405	1674	*	3	1	0.001792	0.000597
149266	chr8	17799724	17799749	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr8/chr8_25_acc_17799724_17799749.maf	25	25	0	1	0	0.08	0.056569	0	0.08	0.056569	chr8:17799724-17799749	0.04	0.141389	0.084566	0.164749	TRUE	1	1	0	1	0	chr8	17799675	17799879	205	*	1	1	0.004878	0.004878
149275	chr8	17812099	17812124	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr8/chr8_25_acc_17812099_17812124.maf	25	25	0	1	0.04	0.08	0.028284	0.04	0.08	0.028284	chr8:17812099-17812124	0.04	0.066476	0.084566	0.107566	TRUE	3	2	0	1 1 1	0 0 0	chr8	17812003	17812252	250	*	3	3	0.012	0.012
149275	chr8	17812099	17812149	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr8/chr8_50_acc_17812099_17812149.maf	50	50	0	1	0.02	0.06	0.028284	0.02	0.06	0.028284	chr8:17812099-17812149	0.02	0.066476	0.036917	0.076039	TRUE	3	2	0	1 1 1	0 0 0	chr8	17812003	17812252	250	*	3	3	0.012	0.012
149275	chr8	17812032	17812057	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr8/chr8_25_acc_17812032_17812057.maf	25	25	0	1	0	0.04	0.028284	0	0.04	0.028284	chr8:17812032-17812057	0.04	0.066476	0.084566	0.107566	TRUE	3	2	0	1 1 1	0 0 0	chr8	17812003	17812252	250	*	3	3	0.012	0.012
149313	chr8	17890005	17890030	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr8/chr8_25_acc_17890005_17890030.maf	25	25	0	1	0	0.04	0.028284	0	0.04	0.028284	chr8:17890005-17890030	0.04	0.066476	0.084566	0.107566	TRUE	1	1	0	1	0	chr8	17890006	17890292	287	*	1	1	0.003484	0.003484
149731	chr8	19615320	19615370	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr8/chr8_50_acc_19615320_19615370.maf	50	50	0	2	0	0.08	0.056569	0	0.08	0.056569	chr8:19615320-19615370	0.04	0.141389	0.084566	0.164749	TRUE	2	4	0	2 2	0 0	chr8	19615248	19615425	178	*	4	2	0.022472	0.011236
149731	chr8	19615270	19615320	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr8/chr8_50_acc_19615270_19615320.maf	50	50	0	2	0	0.08	0.056569	0	0.08	0.056569	chr8:19615270-19615320	0.04	0.141389	0.084566	0.164749	TRUE	2	4	0	2 2	0 0	chr8	19615248	19615425	178	*	4	2	0.022472	0.011236
149874	chr8	20091723	20091773	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr8/chr8_50_acc_20091723_20091773.maf	50	50	0	4	0.02	0.16	0.098995	0.02	0.16	0.098995	chr8:20091723-20091773	0.08	0.253757	0.179863	0.311036	TRUE	1	4	0	4	0	chr8	20091674	20091893	220	*	4	1	0.018182	0.004545
150021	chr8	20642123	20642173	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr8/chr8_50_acc_20642123_20642173.maf	50	50	0	1	0.04	0.12	0.056569	0.04	0.12	0.056569	chr8:20642123-20642173	0.02	0.141389	0.036917	0.146129	TRUE	1	1	0	1	0	chr8	20642124	20642228	105	*	1	1	0.009524	0.009524
150023	chr8	20662413	20662463	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr8/chr8_50_acc_20662413_20662463.maf	50	50	0	2	0.02	0.1	0.056569	0.02	0.1	0.056569	chr8:20662413-20662463	0.04	0.141389	0.084566	0.164749	TRUE	1	2	0	2	0	chr8	20662364	20662518	155	*	2	1	0.012903	0.006452
150309	chr8	21245607	21245632	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr8/chr8_25_acc_21245607_21245632.maf	25	25	0	2	0	0.12	0.084853	0	0.12	0.084853	chr8:21245607-21245632	0.08	0.216301	0.179863	0.281313	TRUE	1	2	0	2	0	chr8	21245608	21245748	141	*	2	1	0.014184	0.007092
1507	chr1	13193595	13193620	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr1/chr1_25_acc_13193595_13193620.maf	25	25	0	1	0	0.08	0.056569	0	0.08	0.056569	chr1:13193595-13193620	0.04	0.141389	0.084566	0.164749	TRUE	2	1	0	1 1	0 0	chr1	13193523	13193701	179	*	2	2	0.011173	0.011173
1507	chr1	13193595	13193645	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr1/chr1_50_acc_13193595_13193645.maf	50	50	0	1	0	0.04	0.028284	0	0.04	0.028284	chr1:13193595-13193645	0.02	0.066476	0.036917	0.076039	TRUE	2	1	0	1 1	0 0	chr1	13193523	13193701	179	*	2	2	0.011173	0.011173
1508	chr1	13194069	13194119	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr1/chr1_50_acc_13194069_13194119.maf	50	50	0	3	0.04	0.1	0.042426	0.04	0.1	0.042426	chr1:13194069-13194119	0.06	0.103933	0.132215	0.168175	TRUE	1	3	0	3	0	chr1	13194070	13194282	213	*	3	1	0.014085	0.004695
150939	chr8	23935344	23935369	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr8/chr8_25_acc_23935344_23935369.maf	25	25	0	1	0.04	0.08	0.028284	0.04	0.08	0.028284	chr8:23935344-23935369	0.04	0.066476	0.084566	0.107566	TRUE	3	3	18	1 2 1	6 12 0	chr8	23935174	23935525	352	*	1	1	0.002841	0.002841
150939	chr8	23935319	23935369	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr8/chr8_50_acc_23935319_23935369.maf	50	62	12	2	0.016129	0.064516	0.034215	0.016129	0.064516	0.034215	chr8:23935319-23935369	0.032258	0.082184	0.066121	0.105481	TRUE	3	3	18	1 2 1	6 12 0	chr8	23935174	23935525	352	*	1	1	0.002841	0.002841
150939	chr8	23935269	23935319	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr8/chr8_50_acc_23935269_23935319.maf	50	58	6	1	0.068966	0.103448	0.024383	0.068966	0.103448	0.024383	chr8:23935269-23935319	0.017241	0.056144	0.030345	0.063819	TRUE	3	3	18	1 2 1	6 12 0	chr8	23935174	23935525	352	*	1	1	0.002841	0.002841
150943	chr8	23966675	23966725	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr8/chr8_50_acc_23966675_23966725.maf	50	50	0	3	0.08	0.12	0.028284	0.08	0.12	0.028284	chr8:23966675-23966725	0.06	0.066476	0.132215	0.147986	TRUE	1	3	0	3	0	chr8	23966632	23966792	161	*	3	1	0.018634	0.006211
150944	chr8	23967222	23967272	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr8/chr8_50_acc_23967222_23967272.maf	50	50	0	1	0.04	0.08	0.028284	0.04	0.08	0.028284	chr8:23967222-23967272	0.02	0.066476	0.036917	0.076039	TRUE	1	1	0	1	0	chr8	23967173	23967409	237	*	1	1	0.004219	0.004219
151053	chr8	24413442	24413467	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr8/chr8_25_acc_24413442_24413467.maf	25	25	0	2	0	0.12	0.084853	0	0.12	0.084853	chr8:24413442-24413467	0.08	0.216301	0.179863	0.281313	TRUE	1	2	0	2	0	chr8	24413239	24413469	231	*	2	1	0.008658	0.004329
151054	chr8	24415323	24415373	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr8/chr8_50_acc_24415323_24415373.maf	50	50	0	6	0.02	0.18	0.113137	0.02	0.18	0.113137	chr8:24415323-24415373	0.12	0.291214	0.275161	0.400648	TRUE	2	9	2	6 3	0 2	chr8	24415324	24415520	197	*	6	1	0.030457	0.005076
151054	chr8	24415409	24415434	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr8/chr8_25_acc_24415409_24415434.maf	25	27	2	3	0	0.148148	0.104757	0	0.148148	0.104757	chr8:24415409-24415434	0.111111	0.269017	0.253984	0.36997	TRUE	2	9	2	6 3	0 2	chr8	24415324	24415520	197	*	6	1	0.030457	0.005076
151060	chr8	24430763	24430788	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr8/chr8_25_acc_24430763_24430788.maf	25	25	0	1	0.04	0.12	0.056569	0.04	0.12	0.056569	chr8:24430763-24430788	0.04	0.141389	0.084566	0.164749	TRUE	1	1	0	1	0	chr8	24430689	24430877	189	*	1	1	0.005291	0.005291
1512	chr1	13199365	13199390	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr1/chr1_25_acc_13199365_13199390.maf	25	25	0	1	0.04	0.12	0.056569	0.04	0.12	0.056569	chr1:13199365-13199390	0.04	0.141389	0.084566	0.164749	TRUE	1	1	0	1	0	chr1	13199316	13199514	199	*	1	1	0.005025	0.005025
151228	chr8	25031587	25031637	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr8/chr8_50_acc_25031587_25031637.maf	50	52	2	3	0.038462	0.211538	0.122384	0.038462	0.211538	0.122384	chr8:25031587-25031637	0.057692	0.315704	0.126717	0.340186	TRUE	3	5	2	2 1 3	0 0 2	chr8	25031488	25031664	177	*	3	2	0.016949	0.011299
151228	chr8	25031537	25031587	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr8/chr8_50_acc_25031537_25031587.maf	50	50	0	2	0.02	0.08	0.042426	0.02	0.08	0.042426	chr8:25031537-25031587	0.04	0.103933	0.084566	0.13399	TRUE	3	5	2	2 1 3	0 0 2	chr8	25031488	25031664	177	*	3	2	0.016949	0.011299
151228	chr8	25031587	25031612	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr8/chr8_25_acc_25031587_25031612.maf	25	25	0	1	0	0.12	0.084853	0	0.12	0.084853	chr8:25031587-25031612	0.04	0.216301	0.084566	0.232245	TRUE	3	5	2	2 1 3	0 0 2	chr8	25031488	25031664	177	*	3	2	0.016949	0.011299
151342	chr8	25525355	25525405	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr8/chr8_50_acc_25525355_25525405.maf	50	50	0	2	0	0.08	0.056569	0	0.08	0.056569	chr8:25525355-25525405	0.04	0.141389	0.084566	0.164749	TRUE	1	2	0	2	0	chr8	25525306	25525415	110	*	2	1	0.018182	0.009091
151550	chr8	26213368	26213393	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr8/chr8_25_acc_26213368_26213393.maf	25	25	0	1	0	0.04	0.028284	0	0.04	0.028284	chr8:26213368-26213393	0.04	0.066476	0.084566	0.107566	TRUE	5	5	0	1 1 2 2 1	0 0 0 0 0	chr8	26213044	26213603	560	*	7	5	0.0125	0.008929
151550	chr8	26213193	26213218	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr8/chr8_25_acc_26213193_26213218.maf	25	25	0	2	0	0.08	0.056569	0	0.08	0.056569	chr8:26213193-26213218	0.08	0.141389	0.179863	0.228783	TRUE	5	5	0	1 1 2 2 1	0 0 0 0 0	chr8	26213044	26213603	560	*	7	5	0.0125	0.008929
151550	chr8	26213143	26213193	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr8/chr8_50_acc_26213143_26213193.maf	50	50	0	1	0.04	0.06	0.014142	0.04	0.06	0.014142	chr8:26213143-26213193	0.02	0.02902	0.036917	0.046958	TRUE	5	5	0	1 1 2 2 1	0 0 0 0 0	chr8	26213044	26213603	560	*	7	5	0.0125	0.008929
151550	chr8	26213193	26213243	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr8/chr8_50_acc_26213193_26213243.maf	50	50	0	2	0	0.06	0.042426	0	0.06	0.042426	chr8:26213193-26213243	0.04	0.103933	0.084566	0.13399	TRUE	5	5	0	1 1 2 2 1	0 0 0 0 0	chr8	26213044	26213603	560	*	7	5	0.0125	0.008929
151550	chr8	26213093	26213118	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr8/chr8_25_acc_26213093_26213118.maf	25	25	0	1	0	0.04	0.028284	0	0.04	0.028284	chr8:26213093-26213118	0.04	0.066476	0.084566	0.107566	TRUE	5	5	0	1 1 2 2 1	0 0 0 0 0	chr8	26213044	26213603	560	*	7	5	0.0125	0.008929
151551	chr8	26214839	26214889	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr8/chr8_50_acc_26214839_26214889.maf	50	50	0	1	0	0.04	0.028284	0	0.04	0.028284	chr8:26214839-26214889	0.02	0.066476	0.036917	0.076039	TRUE	1	1	0	1	0	chr8	26214840	26214958	119	*	1	1	0.008403	0.008403
151806	chr8	27401809	27401859	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr8/chr8_50_acc_27401809_27401859.maf	50	50	0	2	0	0.04	0.028284	0	0.04	0.028284	chr8:27401809-27401859	0.04	0.066476	0.084566	0.107566	TRUE	5	9	0	2 3 2 2 2	0 0 0 0 0	chr8	27401810	27402357	548	*	11	5	0.020073	0.009124
151806	chr8	27402059	27402109	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr8/chr8_50_acc_27402059_27402109.maf	50	50	0	2	0	0.06	0.042426	0	0.06	0.042426	chr8:27402059-27402109	0.04	0.103933	0.084566	0.13399	TRUE	5	9	0	2 3 2 2 2	0 0 0 0 0	chr8	27401810	27402357	548	*	11	5	0.020073	0.009124
151806	chr8	27402259	27402309	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr8/chr8_50_acc_27402259_27402309.maf	50	50	0	2	0.02	0.06	0.028284	0.02	0.06	0.028284	chr8:27402259-27402309	0.04	0.066476	0.084566	0.107566	TRUE	5	9	0	2 3 2 2 2	0 0 0 0 0	chr8	27401810	27402357	548	*	11	5	0.020073	0.009124
