phastCons_id	acc_element_bed_chr	acc_element_bed_start	acc_element_bed_end	id	acc_element_len	acc_element_size	acc_element_gap_count	acc_element_shift_count	hamming_ingroup_incl_gaps	hamming_outgroup_incl_gaps	hamming_in_out_incl_gaps	hamming_ingroup_excl_gaps	hamming_outgroup_excl_gaps	hamming_in_out_excl_gaps	acc_element_table_browser	acc_element_shift_count_rel	hamming_in_out_excl_gaps_scl	shift_count_rel_scl	norm2_scl	coding	acc_elements_in_phastCons_count	functional_element_shift_count	functional_element_gap_count	acc_elements_in_phastCons_shift_counts	acc_elements_in_phastCons_gap_counts	phastCons_seqnames	phastCons_start	phastCons_end	phastCons_width	phastCons_strand	functional_elements_shift_rel	functional_elements_acc_elements_count_rel	functional_element_shift_count_exclgt0gap	acc_elements_count_exclgt0gap
142973	chr7	22573294	22573344	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr7/chr7_50_acc_22573294_22573344.maf	50	50	0	2	0.06	0.12	0.0424264066489858	0.06	0.12	0.0424264066489858	chr7:22573294-22573344	0.04	0.103932514908706	0.0845658536585366	0.133990116278199	FALSE	1	2	0	2	0	chr7	22573252	22573386	135	*	2	1	0.0148148148148148	0.00740740740740741
143033	chr7	23187185	23187235	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr7/chr7_50_acc_23187185_23187235.maf	50	50	0	1	0	0.02	0.0141421355496619	0	0.02	0.0141421355496619	chr7:23187185-23187235	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	FALSE	1	1	0	1	0	chr7	23187186	23187352	167	*	1	1	0.00598802395209581	0.00598802395209581
143091	chr7	23619904	23619929	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr7/chr7_25_acc_23619904_23619929.maf	25	25	0	1	0	0.04	0.0282842710993239	0	0.04	0.0282842710993239	chr7:23619904-23619929	0.04	0.0664763162123709	0.0845658536585366	0.107566185310088	FALSE	1	1	0	1	0	chr7	23619705	23620107	403	*	1	1	0.00248138957816377	0.00248138957816377
143131	chr7	23820917	23820967	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr7/chr7_50_acc_23820917_23820967.maf	50	50	0	1	0	0.08	0.0565685421986477	0	0.08	0.0565685421986477	chr7:23820917-23820967	0.02	0.14138871360504	0.0369170731707317	0.146128842554717	FALSE	2	1	0	1 1	0 0	chr7	23820773	23821130	358	*	2	2	0.00558659217877095	0.00558659217877095
143131	chr7	23820942	23820967	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr7/chr7_25_acc_23820942_23820967.maf	25	25	0	1	0	0.08	0.0565685421986477	0	0.08	0.0565685421986477	chr7:23820942-23820967	0.04	0.14138871360504	0.0845658536585366	0.164748753985835	FALSE	2	1	0	1 1	0 0	chr7	23820773	23821130	358	*	2	2	0.00558659217877095	0.00558659217877095
143145	chr7	23932012	23932037	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr7/chr7_25_acc_23932012_23932037.maf	25	25	0	1	0	0.04	0.0282842710993239	0	0.04	0.0282842710993239	chr7:23932012-23932037	0.04	0.0664763162123709	0.0845658536585366	0.107566185310088	FALSE	1	1	0	1	0	chr7	23931711	23932129	419	*	1	1	0.00238663484486874	0.00238663484486874
143196	chr7	24474729	24474754	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr7/chr7_25_acc_24474729_24474754.maf	25	25	0	3	0	0.12	0.0848528132979716	0	0.12	0.0848528132979716	chr7:24474729-24474754	0.12	0.21630111099771	0.275160975609756	0.349999618738873	FALSE	1	3	0	3	0	chr7	24474680	24474801	122	*	3	1	0.0245901639344262	0.00819672131147541
143339	chr7	25679754	25679804	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr7/chr7_50_acc_25679754_25679804.maf	50	51	1	5	0.0196078431372549	0.117647058823529	0.0693241965567204	0.0196078431372549	0.117647058823529	0.0693241965567204	chr7:25679754-25679804	0.0980392156862745	0.175172743072157	0.222840746054519	0.283449268860512	FALSE	5	11	5	3 5 4 2 2	0 1 0 1 4	chr7	25679755	25680021	267	*	7	2	0.0262172284644195	0.00749063670411985
143339	chr7	25679804	25679829	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr7/chr7_25_acc_25679804_25679829.maf	25	25	0	3	0	0.2	0.141421360764975	0	0.2	0.141421360764975	chr7:25679804-25679829	0.12	0.36612591973657	0.275160975609756	0.457997545409866	FALSE	5	11	5	3 5 4 2 2	0 1 0 1 4	chr7	25679755	25680021	267	*	7	2	0.0262172284644195	0.00749063670411985
143339	chr7	25679804	25679854	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr7/chr7_50_acc_25679804_25679854.maf	50	50	0	4	0	0.12	0.0848528132979716	0	0.12	0.0848528132979716	chr7:25679804-25679854	0.08	0.21630111099771	0.179863414634146	0.281313025902994	FALSE	5	11	5	3 5 4 2 2	0 1 0 1 4	chr7	25679755	25680021	267	*	7	2	0.0262172284644195	0.00749063670411985
143339	chr7	25679779	25679804	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr7/chr7_25_acc_25679779_25679804.maf	25	26	1	2	0.0384615384615385	0.115384615384615	0.0543928270108704	0.0384615384615385	0.115384615384615	0.0543928270108704	chr7:25679779-25679804	0.0769230769230769	0.135626216131173	0.172532833020638	0.219458535883631	FALSE	5	11	5	3 5 4 2 2	0 1 0 1 4	chr7	25679755	25680021	267	*	7	2	0.0262172284644195	0.00749063670411985
143339	chr7	25679854	25679904	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr7/chr7_50_acc_25679854_25679904.maf	50	54	4	2	0	0.0555555555555556	0.0392837110309178	0	0.0555555555555556	0.0392837110309178	chr7:25679854-25679904	0.037037037037037	0.0956089182991916	0.0775067750677507	0.123078696124652	FALSE	5	11	5	3 5 4 2 2	0 1 0 1 4	chr7	25679755	25680021	267	*	7	2	0.0262172284644195	0.00749063670411985
14334	chr1	102241752	102241777	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr1/chr1_25_acc_102241752_102241777.maf	25	25	0	2	0.08	0.12	0.0282842710993239	0.08	0.12	0.0282842710993239	chr1:102241752-102241777	0.08	0.0664763162123709	0.179863414634146	0.191754917905701	FALSE	3	4	0	2 3 1	0 0 0	chr1	102241584	102241853	270	*	6	3	0.0222222222222222	0.0111111111111111
14334	chr1	102241794	102241819	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr1/chr1_25_acc_102241794_102241819.maf	25	25	0	1	0	0.04	0.0282842710993239	0	0.04	0.0282842710993239	chr1:102241794-102241819	0.04	0.0664763162123709	0.0845658536585366	0.107566185310088	FALSE	3	4	0	2 3 1	0 0 0	chr1	102241584	102241853	270	*	6	3	0.0222222222222222	0.0111111111111111
14334	chr1	102241727	102241777	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr1/chr1_50_acc_102241727_102241777.maf	50	50	0	3	0.04	0.08	0.0282842710993239	0.04	0.08	0.0282842710993239	chr1:102241727-102241777	0.06	0.0664763162123709	0.132214634146341	0.147985844254165	FALSE	3	4	0	2 3 1	0 0 0	chr1	102241584	102241853	270	*	6	3	0.0222222222222222	0.0111111111111111
143348	chr7	25718606	25718656	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr7/chr7_50_acc_25718606_25718656.maf	50	53	3	5	0	0.0943396226415094	0.0667081890400827	0	0.0943396226415094	0.0667081890400827	chr7:25718606-25718656	0.0943396226415094	0.168244107931432	0.214026691210308	0.272237955480267	FALSE	3	14	8	9 3 5	5 0 3	chr7	25718601	25718919	319	*	3	1	0.00940438871473354	0.00313479623824451
143348	chr7	25718631	25718656	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr7/chr7_25_acc_25718631_25718656.maf	25	25	0	3	0	0.12	0.0848528132979716	0	0.12	0.0848528132979716	chr7:25718631-25718656	0.12	0.21630111099771	0.275160975609756	0.349999618738873	FALSE	3	14	8	9 3 5	5 0 3	chr7	25718601	25718919	319	*	3	1	0.00940438871473354	0.00313479623824451
143348	chr7	25718674	25718724	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr7/chr7_50_acc_25718674_25718724.maf	50	55	5	9	0.0181818181818182	0.181818181818182	0.115708389911966	0.0181818181818182	0.181818181818182	0.115708389911966	chr7:25718674-25718724	0.163636363636364	0.298023747899701	0.379121951219512	0.48223605029972	FALSE	3	14	8	9 3 5	5 0 3	chr7	25718601	25718919	319	*	3	1	0.00940438871473354	0.00313479623824451
14335	chr1	102248156	102248181	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr1/chr1_25_acc_102248156_102248181.maf	25	25	0	1	0	0.04	0.0282842710993239	0	0.04	0.0282842710993239	chr1:102248156-102248181	0.04	0.0664763162123709	0.0845658536585366	0.107566185310088	FALSE	1	1	0	1	0	chr1	102248011	102248239	229	*	1	1	0.00436681222707424	0.00436681222707424
143351	chr7	25728437	25728462	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr7/chr7_25_acc_25728437_25728462.maf	25	25	0	1	0.04	0.12	0.0565685421986477	0.04	0.12	0.0565685421986477	chr7:25728437-25728462	0.04	0.14138871360504	0.0845658536585366	0.164748753985835	FALSE	1	1	0	1	0	chr7	25728265	25728727	463	*	1	1	0.00215982721382289	0.00215982721382289
143355	chr7	25754535	25754585	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr7/chr7_50_acc_25754535_25754585.maf	50	50	0	4	0	0.14	0.0989949514818116	0	0.14	0.0989949514818116	chr7:25754535-25754585	0.08	0.253757316670805	0.179863414634146	0.311036370361767	FALSE	1	4	0	4	0	chr7	25754425	25754593	169	*	4	1	0.0236686390532544	0.00591715976331361
143385	chr7	25842397	25842422	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr7/chr7_25_acc_25842397_25842422.maf	25	25	0	1	0	0.08	0.0565685421986477	0	0.08	0.0565685421986477	chr7:25842397-25842422	0.04	0.14138871360504	0.0845658536585366	0.164748753985835	FALSE	2	3	1	3 1	1 0	chr7	25842286	25842551	266	*	1	1	0.0037593984962406	0.0037593984962406
143385	chr7	25842397	25842447	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr7/chr7_50_acc_25842397_25842447.maf	50	51	1	3	0	0.117647058823529	0.0831890348143933	0	0.117647058823529	0.0831890348143933	chr7:25842397-25842447	0.0588235294117647	0.211894505131944	0.129411764705882	0.24828750703449	FALSE	2	3	1	3 1	1 0	chr7	25842286	25842551	266	*	1	1	0.0037593984962406	0.0037593984962406
143393	chr7	25859969	25859994	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr7/chr7_25_acc_25859969_25859994.maf	25	25	0	2	0	0.08	0.0565685421986477	0	0.08	0.0565685421986477	chr7:25859969-25859994	0.08	0.14138871360504	0.179863414634146	0.22878290202448	FALSE	1	2	0	2	0	chr7	25859863	25860157	295	*	2	1	0.00677966101694915	0.00338983050847458
143397	chr7	25870172	25870197	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr7/chr7_25_acc_25870172_25870197.maf	25	25	0	3	0	0.2	0.141421360764975	0	0.2	0.141421360764975	chr7:25870172-25870197	0.12	0.36612591973657	0.275160975609756	0.457997545409866	FALSE	1	3	0	3	0	chr7	25870109	25870249	141	*	3	1	0.0212765957446809	0.00709219858156028
143400	chr7	25872090	25872115	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr7/chr7_25_acc_25872090_25872115.maf	25	25	0	1	0	0.04	0.0282842710993239	0	0.04	0.0282842710993239	chr7:25872090-25872115	0.04	0.0664763162123709	0.0845658536585366	0.107566185310088	FALSE	1	1	0	1	0	chr7	25872019	25872252	234	*	1	1	0.00427350427350427	0.00427350427350427
143403	chr7	25883437	25883462	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr7/chr7_25_acc_25883437_25883462.maf	25	25	0	1	0	0.04	0.0282842710993239	0	0.04	0.0282842710993239	chr7:25883437-25883462	0.04	0.0664763162123709	0.0845658536585366	0.107566185310088	FALSE	1	1	0	1	0	chr7	25883320	25883652	333	*	1	1	0.003003003003003	0.003003003003003
143444	chr7	25971829	25971854	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr7/chr7_25_acc_25971829_25971854.maf	25	25	0	1	0	0.04	0.0282842710993239	0	0.04	0.0282842710993239	chr7:25971829-25971854	0.04	0.0664763162123709	0.0845658536585366	0.107566185310088	FALSE	4	7	8	4 1 1 1	5 0 1 2	chr7	25971553	25971980	428	*	1	1	0.00233644859813084	0.00233644859813084
143444	chr7	25971704	25971754	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr7/chr7_50_acc_25971704_25971754.maf	50	55	5	4	0	0.109090909090909	0.07713892309574	0	0.109090909090909	0.07713892309574	chr7:25971704-25971754	0.0727272727272727	0.195870462237353	0.162536585365854	0.254525793505228	FALSE	4	7	8	4 1 1 1	5 0 1 2	chr7	25971553	25971980	428	*	1	1	0.00233644859813084	0.00233644859813084
143444	chr7	25971779	25971804	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr7/chr7_25_acc_25971779_25971804.maf	25	26	1	1	0	0.0384615384615385	0.0271964161396133	0	0.0384615384615385	0.0271964161396133	chr7:25971779-25971804	0.0384615384615385	0.063595074452198	0.0809005628517824	0.102904006551328	FALSE	4	7	8	4 1 1 1	5 0 1 2	chr7	25971553	25971980	428	*	1	1	0.00233644859813084	0.00233644859813084
143444	chr7	25971654	25971704	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr7/chr7_50_acc_25971654_25971704.maf	50	52	2	1	0.0192307692307692	0.0384615384615385	0.0135982080698066	0.0192307692307692	0.0384615384615385	0.0135982080698066	chr7:25971654-25971704	0.0192307692307692	0.0275794966359498	0.0350844277673546	0.0446267375735118	FALSE	4	7	8	4 1 1 1	5 0 1 2	chr7	25971553	25971980	428	*	1	1	0.00233644859813084	0.00233644859813084
143452	chr7	26042197	26042222	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr7/chr7_25_acc_26042197_26042222.maf	25	25	0	1	0.04	0.08	0.0282842710993239	0.04	0.08	0.0282842710993239	chr7:26042197-26042222	0.04	0.0664763162123709	0.0845658536585366	0.107566185310088	FALSE	1	1	0	1	0	chr7	26042148	26042247	100	*	1	1	0.01	0.01
143481	chr7	26145847	26145872	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr7/chr7_25_acc_26145847_26145872.maf	25	25	0	2	0	0.08	0.0565685421986477	0	0.08	0.0565685421986477	chr7:26145847-26145872	0.08	0.14138871360504	0.179863414634146	0.22878290202448	FALSE	1	2	0	2	0	chr7	26145810	26145935	126	*	2	1	0.0158730158730159	0.00793650793650794
143503	chr7	26263729	26263754	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr7/chr7_25_acc_26263729_26263754.maf	25	25	0	1	0.04	0.08	0.0282842710993239	0.04	0.08	0.0282842710993239	chr7:26263729-26263754	0.04	0.0664763162123709	0.0845658536585366	0.107566185310088	FALSE	1	1	0	1	0	chr7	26263677	26263887	211	*	1	1	0.004739336492891	0.004739336492891
143545	chr7	26463405	26463430	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr7/chr7_25_acc_26463405_26463430.maf	25	25	0	1	0	0.04	0.0282842710993239	0	0.04	0.0282842710993239	chr7:26463405-26463430	0.04	0.0664763162123709	0.0845658536585366	0.107566185310088	FALSE	1	1	0	1	0	chr7	26462796	26463560	765	*	1	1	0.00130718954248366	0.00130718954248366
143568	chr7	26567146	26567196	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr7/chr7_50_acc_26567146_26567196.maf	50	50	0	4	0.04	0.14	0.0707106803824877	0.04	0.14	0.0707106803824877	chr7:26567146-26567196	0.08	0.178844919278136	0.179863414634146	0.25364611780088	FALSE	1	4	0	4	0	chr7	26567053	26567264	212	*	4	1	0.0188679245283019	0.00471698113207547
143589	chr7	26614995	26615020	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr7/chr7_25_acc_26614995_26615020.maf	25	25	0	1	0.04	0.08	0.0282842710993239	0.04	0.08	0.0282842710993239	chr7:26614995-26615020	0.04	0.0664763162123709	0.0845658536585366	0.107566185310088	FALSE	2	2	0	1 1	0 0	chr7	26614806	26615035	230	*	2	2	0.00869565217391304	0.00869565217391304
143589	chr7	26614805	26614830	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr7/chr7_25_acc_26614805_26614830.maf	25	25	0	1	0	0.04	0.0282842710993239	0	0.04	0.0282842710993239	chr7:26614805-26614830	0.04	0.0664763162123709	0.0845658536585366	0.107566185310088	FALSE	2	2	0	1 1	0 0	chr7	26614806	26615035	230	*	2	2	0.00869565217391304	0.00869565217391304
143597	chr7	26676058	26676108	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr7/chr7_50_acc_26676058_26676108.maf	50	50	0	6	0	0.14	0.0989949514818116	0	0.14	0.0989949514818116	chr7:26676058-26676108	0.12	0.253757316670805	0.275160975609756	0.374307812184678	FALSE	1	6	0	6	0	chr7	26675956	26676184	229	*	6	1	0.0262008733624454	0.00436681222707424
143598	chr7	26683619	26683644	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr7/chr7_25_acc_26683619_26683644.maf	25	25	0	1	0.04	0.12	0.0565685421986477	0.04	0.12	0.0565685421986477	chr7:26683619-26683644	0.04	0.14138871360504	0.0845658536585366	0.164748753985835	FALSE	1	1	0	1	0	chr7	26683066	26683686	621	*	1	1	0.00161030595813205	0.00161030595813205
143741	chr7	27572235	27572285	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr7/chr7_50_acc_27572235_27572285.maf	50	50	0	3	0.02	0.08	0.0424264066489858	0.02	0.08	0.0424264066489858	chr7:27572235-27572285	0.06	0.103932514908706	0.132214634146341	0.168174543667284	FALSE	2	4	8	3 1	0 8	chr7	27572152	27572452	301	*	3	1	0.00996677740863787	0.00332225913621262
143741	chr7	27572335	27572360	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr7/chr7_25_acc_27572335_27572360.maf	25	33	8	1	0	0.0303030303030303	0.0214274792230785	0	0.0303030303030303	0.0214274792230785	chr7:27572335-27572360	0.0303030303030303	0.0483157379861072	0.0614634146341463	0.0781803164206385	FALSE	2	4	8	3 1	0 8	chr7	27572152	27572452	301	*	3	1	0.00996677740863787	0.00332225913621262
143835	chr7	28034668	28034718	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr7/chr7_50_acc_28034668_28034718.maf	50	50	0	1	0.04	0.06	0.0141421355496619	0.04	0.06	0.0141421355496619	chr7:28034668-28034718	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	FALSE	1	1	0	1	0	chr7	28034449	28034820	372	*	1	1	0.00268817204301075	0.00268817204301075
143849	chr7	28049195	28049245	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr7/chr7_50_acc_28049195_28049245.maf	50	50	0	1	0	0.02	0.0141421355496619	0	0.02	0.0141421355496619	chr7:28049195-28049245	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	FALSE	1	1	0	1	0	chr7	28049132	28049317	186	*	1	1	0.00537634408602151	0.00537634408602151
143850	chr7	28052373	28052398	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr7/chr7_25_acc_28052373_28052398.maf	25	25	0	2	0	0.12	0.0848528132979716	0	0.12	0.0848528132979716	chr7:28052373-28052398	0.08	0.21630111099771	0.179863414634146	0.281313025902994	FALSE	1	2	0	2	0	chr7	28052265	28052466	202	*	2	1	0.0099009900990099	0.00495049504950495
143851	chr7	28053981	28054006	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr7/chr7_25_acc_28053981_28054006.maf	25	25	0	1	0	0.12	0.0848528132979716	0	0.12	0.0848528132979716	chr7:28053981-28054006	0.04	0.21630111099771	0.0845658536585366	0.232244599988548	FALSE	2	1	3	1 1	0 3	chr7	28053671	28054029	359	*	1	1	0.00278551532033426	0.00278551532033426
143851	chr7	28053956	28054006	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr7/chr7_50_acc_28053956_28054006.maf	50	53	3	1	0	0.0566037735849057	0.0400249134240497	0	0.0566037735849057	0.0400249134240497	chr7:28053956-28054006	0.0188679245283019	0.0975720322867398	0.0342199723884031	0.103398781399143	FALSE	2	1	3	1 1	0 3	chr7	28053671	28054029	359	*	1	1	0.00278551532033426	0.00278551532033426
143993	chr7	28622453	28622503	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr7/chr7_50_acc_28622453_28622503.maf	50	50	0	3	0.02	0.06	0.0282842710993239	0.02	0.06	0.0282842710993239	chr7:28622453-28622503	0.06	0.0664763162123709	0.132214634146341	0.147985844254165	FALSE	2	6	22	3 3	0 22	chr7	28622282	28622778	497	*	3	1	0.00603621730382294	0.00201207243460765
143993	chr7	28622403	28622453	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr7/chr7_50_acc_28622403_28622453.maf	50	72	22	3	0.0138888888888889	0.0416666666666667	0.019641856832548	0.0138888888888889	0.0416666666666667	0.019641856832548	chr7:28622403-28622453	0.0416666666666667	0.043586422047827	0.0885365853658536	0.0986838544807427	FALSE	2	6	22	3 3	0 22	chr7	28622282	28622778	497	*	3	1	0.00603621730382294	0.00201207243460765
143999	chr7	28637707	28637732	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr7/chr7_25_acc_28637707_28637732.maf	25	25	0	1	0	0.08	0.0565685421986477	0	0.08	0.0565685421986477	chr7:28637707-28637732	0.04	0.14138871360504	0.0845658536585366	0.164748753985835	FALSE	1	1	0	1	0	chr7	28637658	28637839	182	*	1	1	0.00549450549450549	0.00549450549450549
144000	chr7	28638913	28638938	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr7/chr7_25_acc_28638913_28638938.maf	25	25	0	1	0	0.04	0.0282842710993239	0	0.04	0.0282842710993239	chr7:28638913-28638938	0.04	0.0664763162123709	0.0845658536585366	0.107566185310088	FALSE	3	2	0	1 1 1	0 0 0	chr7	28638855	28639048	194	*	3	3	0.0154639175257732	0.0154639175257732
144000	chr7	28639009	28639034	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr7/chr7_25_acc_28639009_28639034.maf	25	25	0	1	0	0.08	0.0565685421986477	0	0.08	0.0565685421986477	chr7:28639009-28639034	0.04	0.14138871360504	0.0845658536585366	0.164748753985835	FALSE	3	2	0	1 1 1	0 0 0	chr7	28638855	28639048	194	*	3	3	0.0154639175257732	0.0154639175257732
144000	chr7	28638984	28639034	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr7/chr7_50_acc_28638984_28639034.maf	50	50	0	1	0	0.04	0.0282842710993239	0	0.04	0.0282842710993239	chr7:28638984-28639034	0.02	0.0664763162123709	0.0369170731707317	0.0760392721470971	FALSE	3	2	0	1 1 1	0 0 0	chr7	28638855	28639048	194	*	3	3	0.0154639175257732	0.0154639175257732
144012	chr7	28695767	28695792	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr7/chr7_25_acc_28695767_28695792.maf	25	32	7	2	0.03125	0.09375	0.0441941745805103	0.03125	0.09375	0.0441941745805103	chr7:28695767-28695792	0.0625	0.108614542362033	0.138170731707317	0.175750590078808	FALSE	2	3	7	2 1	7 0	chr7	28695431	28695831	401	*	1	1	0.00249376558603491	0.00249376558603491
144012	chr7	28695610	28695635	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr7/chr7_25_acc_28695610_28695635.maf	25	25	0	1	0	0.04	0.0282842710993239	0	0.04	0.0282842710993239	chr7:28695610-28695635	0.04	0.0664763162123709	0.0845658536585366	0.107566185310088	FALSE	2	3	7	2 1	7 0	chr7	28695431	28695831	401	*	1	1	0.00249376558603491	0.00249376558603491
144022	chr7	28736440	28736465	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr7/chr7_25_acc_28736440_28736465.maf	25	25	0	1	0	0.04	0.0282842710993239	0	0.04	0.0282842710993239	chr7:28736440-28736465	0.04	0.0664763162123709	0.0845658536585366	0.107566185310088	FALSE	3	2	19	1 1 1	0 19 0	chr7	28736316	28736614	299	*	2	2	0.00668896321070234	0.00668896321070234
144022	chr7	28736565	28736590	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr7/chr7_25_acc_28736565_28736590.maf	25	44	19	1	0	0.0227272727272727	0.0160706094173089	0	0.0227272727272727	0.0160706094173089	chr7:28736565-28736590	0.0227272727272727	0.0341277831945058	0.0434146341463415	0.0552226044644027	FALSE	3	2	19	1 1 1	0 19 0	chr7	28736316	28736614	299	*	2	2	0.00668896321070234	0.00668896321070234
144022	chr7	28736415	28736465	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr7/chr7_50_acc_28736415_28736465.maf	50	50	0	1	0	0.02	0.0141421355496619	0	0.02	0.0141421355496619	chr7:28736415-28736465	0.02	0.0290201175160363	0.0369170731707317	0.0469578269528916	FALSE	3	2	19	1 1 1	0 19 0	chr7	28736316	28736614	299	*	2	2	0.00668896321070234	0.00668896321070234
144036	chr7	28796862	28796887	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr7/chr7_25_acc_28796862_28796887.maf	25	27	2	1	0	0.037037037037037	0.0261891406872786	0	0.037037037037037	0.0261891406872786	chr7:28796862-28796887	0.037037037037037	0.0609272518060283	0.0775067750677507	0.0985871705347003	FALSE	2	3	2	2 1	0 2	chr7	28796775	28797150	376	*	2	1	0.00531914893617021	0.00265957446808511
144036	chr7	28797042	28797092	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr7/chr7_50_acc_28797042_28797092.maf	50	50	0	2	0.06	0.08	0.0141421355496619	0.06	0.08	0.0141421355496619	chr7:28797042-28797092	0.04	0.0290201175160363	0.0845658536585366	0.0894066598506039	FALSE	2	3	2	2 1	0 2	chr7	28796775	28797150	376	*	2	1	0.00531914893617021	0.00265957446808511
144043	chr7	28812040	28812065	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr7/chr7_25_acc_28812040_28812065.maf	25	25	0	1	0	0.04	0.0282842710993239	0	0.04	0.0282842710993239	chr7:28812040-28812065	0.04	0.0664763162123709	0.0845658536585366	0.107566185310088	FALSE	2	2	6	1 1	0 6	chr7	28811491	28812108	618	*	1	1	0.00161812297734628	0.00161812297734628
144043	chr7	28811590	28811640	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr7/chr7_50_acc_28811590_28811640.maf	50	56	6	1	0	0.0178571428571429	0.0126269075874697	0	0.0178571428571429	0.0126269075874697	chr7:28811590-28811640	0.0178571428571429	0.0250069556125307	0.0318118466898955	0.0404640756576558	FALSE	2	2	6	1 1	0 6	chr7	28811491	28812108	618	*	1	1	0.00161812297734628	0.00161812297734628
144108	chr7	29198345	29198395	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr7/chr7_50_acc_29198345_29198395.maf	50	54	4	1	0	0.0740740740740741	0.0523782813745571	0	0.0740740740740741	0.0523782813745571	chr7:29198345-29198395	0.0185185185185185	0.130290584792355	0.0333875338753387	0.134500423433574	FALSE	2	2	4	1 1	0 4	chr7	29198146	29198495	350	*	1	1	0.00285714285714286	0.00285714285714286
